acc_Sum_peak,acc_Sum_crest,label_binary,class_label,window_id
0.445319950580597,2.6883008150965835,1,Normal,100W_S05_CW_R4_W0107
0.663009941577911,3.294110329688488,0,Abnormal,200W_S07_CW_R4_W0601
0.848944783210754,2.729157726832784,1,Normal,200W_S03_CW_R4_W0508
1.59234023094177,3.8877121412617672,0,Abnormal,200W_S08_CW_R4_W0622
0.512004375457764,3.1843197653784863,0,Abnormal,100W_S20_CCW_R4_W0281
0.784655690193176,2.971057247568379,1,Normal,200W_S02_CW_R4_W0430
0.484659224748611,3.3400399354914843,1,Normal,100W_S00_CW_R4_W0010
0.689734041690826,3.282755953448741,0,Abnormal,200W_S07_CCW_R4_W0592
0.571981430053711,2.659886924828407,0,Abnormal,100W_S20_CCW_R4_W0276
4.66037321090698,3.0105020104521496,0,Abnormal,200W_S01_CW_R4_W0318
0.163764953613281,2.5937023988260215,1,Normal,200W_S02_CW_R4_W0473
0.615417659282684,3.2683595736516087,1,Normal,100W_S06_CW_R4_W0126
0.824946999549866,3.0542752451955124,0,Abnormal,100W_S07_CW_R4_W0152
7.8650336265564,3.008868503102031,0,Abnormal,200W_S01_CCW_R4_W0306
0.445319950580597,2.6883008150965835,1,Normal,100W_S05_CW_R4_W0107
0.76634407043457,3.817712480075014,0,Abnormal,100W_S07_CCW_R4_W0142
0.559910178184509,3.4583344702646333,1,Normal,100W_S05_CCW_R4_W0098
1.23114848136902,3.3218971194458904,1,Normal,200W_S02_CW_R4_W0462
0.752510190010071,3.409294631984767,0,Abnormal,100W_S02_CW_R4_W0049
0.508990526199341,2.9650037742287303,0,Abnormal,100W_S17_CW_R4_W0225
0.676140904426575,2.6304417149820343,0,Abnormal,200W_S09_CCW_R4_W0634
1.03502678871155,3.8354255296371305,0,Abnormal,200W_S10_CCW_R4_W0330
1.2327082157135,3.5045508462032693,1,Normal,200W_S02_CW_R4_W0451
1.08447158336639,3.6238524244508348,0,Abnormal,200W_S04_CW_R4_W0533
1.05541479587555,2.9638978883454232,1,Normal,200W_S03_CCW_R4_W0499
1.02351772785187,3.5082104241118994,1,Normal,200W_S02_CW_R4_W0465
1.39445817470551,3.135223732637215,0,Abnormal,200W_S18_CW_R4_W0391
0.628389716148376,3.699286302696958,1,Normal,100W_S00_CCW_R4_W0002
7.8650336265564,2.900852297294637,0,Abnormal,200W_S01_CCW_R4_W0307
6.72697162628174,3.6660152789289158,0,Abnormal,200W_S01_CW_R4_W0316
0.628389716148376,3.699286302696958,1,Normal,100W_S00_CCW_R4_W0002
0.689460337162018,2.80275898050892,0,Abnormal,200W_S20_CW_R4_W0489
0.902417600154877,3.498884857741419,0,Abnormal,100W_S07_CW_R4_W0145
7.37157487869263,2.7634323536768295,0,Abnormal,200W_S01_CCW_R4_W0315
0.900335133075714,3.6786708274746425,0,Abnormal,100W_S08_CW_R4_W0166
0.453655064105988,3.4713004268398886,0,Abnormal,100W_S09_CCW_R4_W0182
1.09866750240326,3.1196982092722396,0,Abnormal,200W_S04_CCW_R4_W0520
0.898120284080505,3.8622178170106767,1,Normal,100W_S01_CW_R4_W0033
0.727154433727264,3.3079799778703984,0,Abnormal,100W_S18_CCW_R4_W0240
0.940218865871429,3.419893371445408,1,Normal,100W_S01_CCW_R4_W0018
0.803910493850708,3.2049711246825243,0,Abnormal,100W_S08_CW_R4_W0172
1.18021774291992,3.383184040233755,0,Abnormal,200W_S09_CCW_R4_W0632
1.2327082157135,3.5045508462032693,1,Normal,200W_S02_CW_R4_W0451
0.685171186923981,3.69679729176117,0,Abnormal,100W_S18_CCW_R4_W0236
1.25147485733032,3.31522429487788,0,Abnormal,200W_S04_CCW_R4_W0513
1.2327082157135,3.5045508462032693,1,Normal,200W_S02_CW_R4_W0467
0.905199408531189,3.290655946437587,0,Abnormal,100W_S17_CW_R4_W0230
0.814201056957245,3.413840183835105,0,Abnormal,100W_S07_CCW_R4_W0143
0.788144052028656,2.7532263823372185,0,Abnormal,100W_S03_CW_R4_W0066
3.64211487770081,2.9275100236045937,0,Abnormal,200W_S01_CCW_R4_W0309
0.628389716148376,4.061787658406173,1,Normal,100W_S00_CCW_R4_W0001
7.23686599731445,2.673438962606601,0,Abnormal,200W_S01_CCW_R4_W0311
0.907435297966003,3.6751167948706636,1,Normal,200W_S02_CW_R4_W0421
0.848944783210754,2.729157726832784,1,Normal,200W_S03_CW_R4_W0508
3.46357131004334,3.110609147437845,0,Abnormal,200W_S01_CCW_R4_W0305
0.856451094150543,3.607583123477967,1,Normal,100W_S01_CW_R4_W0032
5.4285740852356,3.8807543805157327,0,Abnormal,200W_S01_CCW_R4_W0312
0.851233005523682,3.039918120473585,0,Abnormal,200W_S09_CCW_R4_W0629
0.760854482650757,3.1563884638705275,1,Normal,200W_S02_CW_R4_W0460
0.715415835380554,3.2656315056675473,0,Abnormal,100W_S02_CW_R4_W0050
0.434593260288239,3.0647036081888923,0,Abnormal,100W_S09_CCW_R4_W0178
1.25147485733032,4.028267135411517,0,Abnormal,200W_S04_CCW_R4_W0514
1.2327082157135,3.5045508462032693,1,Normal,200W_S02_CW_R4_W0467
1.1912134885788,3.5459154101344583,1,Normal,200W_S02_CW_R4_W0463
0.554408550262451,3.0383987962331847,1,Normal,100W_S06_CW_R4_W0133
0.988519132137299,3.330700093109125,0,Abnormal,200W_S20_CW_R4_W0492
0.559910178184509,3.016625242321162,1,Normal,100W_S05_CCW_R4_W0099
0.498227208852768,2.7040659242060445,1,Normal,100W_S05_CCW_R4_W0096
0.160397499799728,2.5379232421325395,1,Normal,200W_S02_CW_R4_W0437
0.695651233196259,2.904987523736993,1,Normal,100W_S01_CW_R4_W0029
0.832147836685181,2.825975416121162,0,Abnormal,200W_S10_CCW_R4_W0327
0.931186735630035,2.9731570642411698,0,Abnormal,200W_S07_CW_R4_W0599
0.590767800807953,2.6808502356408717,0,Abnormal,100W_S20_CCW_R4_W0279
1.02351772785187,3.5082104241118994,1,Normal,200W_S02_CW_R4_W0465
1.03502678871155,3.3532974338334594,0,Abnormal,200W_S10_CCW_R4_W0331
0.668287694454193,2.912552934819719,0,Abnormal,100W_S03_CCW_R4_W0055
1.1912134885788,3.5459154101344583,1,Normal,200W_S02_CW_R4_W0447
0.867992222309113,3.97306816670118,0,Abnormal,100W_S07_CCW_R4_W0138
0.508734464645386,3.3645809620779272,0,Abnormal,100W_S09_CW_R4_W0193
0.68339991569519,3.5055444916384295,0,Abnormal,200W_S17_CCW_R4_W0356
0.818049788475037,3.3395300889664585,1,Normal,200W_S02_CW_R4_W0431
0.489250749349594,2.6346616277882227,1,Normal,100W_S05_CCW_R4_W0103
0.940218865871429,3.419893371445408,1,Normal,100W_S01_CCW_R4_W0018
1.30636286735535,3.944049684998619,1,Normal,200W_S02_CW_R4_W0459
0.662989616394043,2.8289204374027386,0,Abnormal,200W_S07_CCW_R4_W0590
1.39946377277374,3.3552715614595834,0,Abnormal,200W_S04_CW_R4_W0530
0.940218865871429,3.419893371445408,1,Normal,100W_S01_CCW_R4_W0018
0.678559184074402,3.2005698251484263,0,Abnormal,200W_S07_CCW_R4_W0584
1.0148651599884,4.097665365954569,1,Normal,100W_S01_CW_R4_W0024
0.818049788475037,3.3395300889664585,1,Normal,200W_S02_CW_R4_W0431
2.31981372833252,3.7777379871742465,0,Abnormal,200W_S08_CW_R4_W0617
0.709470272064209,2.7159374365829856,0,Abnormal,200W_S19_CCW_R4_W0397
0.554408550262451,3.0383987962331847,1,Normal,100W_S06_CW_R4_W0133
0.98986691236496,3.224160098385104,0,Abnormal,200W_S07_CW_R4_W0595
0.751149237155914,2.7893117788659323,0,Abnormal,100W_S03_CCW_R4_W0056
0.532414495944977,3.1865209833161754,1,Normal,100W_S05_CCW_R4_W0101
1.0148651599884,4.097665365954569,1,Normal,100W_S01_CW_R4_W0024
0.678559184074402,3.675234267187882,0,Abnormal,200W_S07_CCW_R4_W0583
0.496850490570068,3.184970806380403,1,Normal,100W_S05_CW_R4_W0111
0.877427577972412,3.54638781366621,1,Normal,200W_S02_CW_R4_W0448
0.856451094150543,3.59651170465414,1,Normal,100W_S01_CW_R4_W0031
0.71922242641449,3.3452572691601214,0,Abnormal,200W_S07_CW_R4_W0594
0.941250741481781,2.8171583269107994,1,Normal,200W_S03_CW_R4_W0505
0.63375997543335,3.0003556241942624,0,Abnormal,100W_S18_CCW_R4_W0241
0.883911788463593,3.99754581259948,0,Abnormal,200W_S06_CW_R4_W0573
1.02034771442413,3.57604691378291,1,Normal,100W_S01_CCW_R4_W0014
0.599224328994751,3.134150092369346,0,Abnormal,200W_S17_CCW_R4_W0352
0.741433620452881,2.93232318571449,0,Abnormal,200W_S17_CCW_R4_W0362
7.23686599731445,2.6726923977567063,0,Abnormal,200W_S01_CCW_R4_W0300
0.961452662944794,3.602849211191408,0,Abnormal,200W_S10_CCW_R4_W0336
0.816385388374329,2.8462446755028568,0,Abnormal,100W_S03_CW_R4_W0073
0.907651603221893,3.2389648692203368,0,Abnormal,200W_S06_CW_R4_W0575
0.803491652011871,3.6046122151716182,1,Normal,100W_S00_CW_R4_W0009
0.99514365196228,3.328721027323107,0,Abnormal,200W_S10_CW_R4_W0348
0.968309879302979,3.259944580255667,1,Normal,100W_S01_CCW_R4_W0017
0.762071669101715,2.9047203393399266,0,Abnormal,100W_S03_CW_R4_W0067
0.732934832572937,3.403873311257956,0,Abnormal,100W_S02_CCW_R4_W0042
0.977786481380463,3.294292441842511,0,Abnormal,200W_S06_CW_R4_W0582
0.74496728181839,2.6972956937878245,0,Abnormal,100W_S03_CW_R4_W0069
0.53958523273468,3.2489669901654956,0,Abnormal,100W_S08_CW_R4_W0171
0.940218865871429,3.419893371445408,1,Normal,100W_S01_CCW_R4_W0018
0.803910493850708,3.1220939176462177,0,Abnormal,100W_S08_CW_R4_W0173
1.05706632137299,3.1166951582202604,1,Normal,200W_S03_CCW_R4_W0497
0.51800400018692,3.2433498766327826,0,Abnormal,100W_S09_CW_R4_W0189
0.572200655937195,3.5594172025185844,1,Normal,100W_S00_CCW_R4_W0004
0.988519132137299,3.3587627880329034,0,Abnormal,200W_S20_CW_R4_W0491
0.973016202449799,3.142104135999816,0,Abnormal,200W_S04_CCW_R4_W0518
0.559910178184509,3.4583344702646333,1,Normal,100W_S05_CCW_R4_W0098
1.59234023094177,4.272026204155242,0,Abnormal,200W_S08_CW_R4_W0623
0.812519133090973,3.6523848113503146,0,Abnormal,100W_S02_CCW_R4_W0039
0.766405940055847,2.897583086945854,0,Abnormal,200W_S04_CW_R4_W0532
0.50174355506897,2.9160685255635115,0,Abnormal,100W_S07_CW_R4_W0144
1.30636286735535,3.944049684998619,1,Normal,200W_S02_CW_R4_W0443
0.587828814983368,2.75239192030076,0,Abnormal,100W_S20_CCW_R4_W0283
1.51975286006927,4.889108949222215,0,Abnormal,200W_S04_CCW_R4_W0522
0.41328638792038,3.2261334599540903,0,Abnormal,100W_S09_CCW_R4_W0175
0.784655690193176,3.103117486055558,1,Normal,200W_S02_CW_R4_W0468
0.803664982318878,3.31915065449377,0,Abnormal,100W_S18_CW_R4_W0247
0.624846041202545,3.795170470296049,0,Abnormal,100W_S20_CCW_R4_W0274
6.2801365852356,3.405396119118158,0,Abnormal,200W_S01_CW_R4_W0320
0.567045331001282,2.743463047596181,0,Abnormal,200W_S10_CCW_R4_W0337
0.731829881668091,3.310222144175619,0,Abnormal,100W_S18_CCW_R4_W0237
0.506665706634521,3.231810878810406,0,Abnormal,100W_S09_CCW_R4_W0181
0.722414553165436,3.032333300649917,0,Abnormal,200W_S10_CW_R4_W0350
1.26048827171326,3.396791015344942,0,Abnormal,200W_S18_CW_R4_W0388
1.39946377277374,3.500534653939644,0,Abnormal,200W_S04_CW_R4_W0531
1.2327082157135,3.5045508462032693,1,Normal,200W_S02_CW_R4_W0467
0.74496728181839,2.65261148159831,0,Abnormal,100W_S03_CW_R4_W0070
0.490450650453568,2.9442782055014383,1,Normal,100W_S00_CCW_R4_W0000
0.689446687698364,2.8567025590440025,0,Abnormal,200W_S10_CW_R4_W0347
0.802986085414886,3.2673833794069163,0,Abnormal,100W_S08_CW_R4_W0169
0.76881217956543,3.255026068916222,0,Abnormal,100W_S18_CW_R4_W0250
0.597701549530029,3.1545388987405927,0,Abnormal,200W_S07_CW_R4_W0597
0.803491652011871,3.562278606068262,1,Normal,100W_S00_CW_R4_W0008
0.160397499799728,2.5379232421325395,1,Normal,200W_S02_CW_R4_W0437
0.746412932872772,3.767389954272226,0,Abnormal,100W_S17_CW_R4_W0228
0.759541511535645,3.1259756391152953,0,Abnormal,200W_S07_CCW_R4_W0593
1.30636286735535,3.742694991709717,1,Normal,200W_S02_CW_R4_W0420
1.12082540988922,3.185789625320684,0,Abnormal,200W_S09_CCW_R4_W0636
0.739618301391602,3.4945547521271596,0,Abnormal,200W_S10_CCW_R4_W0329
0.803491652011871,3.562278606068262,1,Normal,100W_S00_CW_R4_W0008
0.498227208852768,2.7040659242060445,1,Normal,100W_S05_CCW_R4_W0096
0.730203986167908,3.471636614227735,0,Abnormal,100W_S02_CW_R4_W0051
0.972872495651245,3.418778464934483,0,Abnormal,200W_S19_CCW_R4_W0398
0.580446481704712,2.7628135176653252,0,Abnormal,100W_S03_CCW_R4_W0058
0.694470286369324,3.2821267663124227,0,Abnormal,200W_S06_CW_R4_W0572
1.30636286735535,3.5903486501324715,1,Normal,200W_S02_CW_R4_W0442
1.7783534526825,3.211525564544883,0,Abnormal,200W_S18_CW_R4_W0386
0.141130849719048,2.2612310325797575,1,Normal,200W_S02_CW_R4_W0433
0.803491652011871,3.6046122151716182,1,Normal,100W_S00_CW_R4_W0009
0.555002272129059,3.0038997276006003,1,Normal,100W_S05_CW_R4_W0112
7.23686599731445,2.795005581244229,0,Abnormal,200W_S01_CCW_R4_W0299
0.72588324546814,2.941052771503562,0,Abnormal,100W_S02_CCW_R4_W0041
0.98986691236496,3.398717545040734,0,Abnormal,200W_S07_CW_R4_W0596
0.410339385271072,3.343038600449036,0,Abnormal,100W_S19_CW_R4_W0271
0.979548513889313,3.2549065269263395,0,Abnormal,200W_S20_CW_R4_W0496
0.816385388374329,3.040422062197471,0,Abnormal,100W_S03_CW_R4_W0072
0.442179888486862,2.8142415894585007,0,Abnormal,100W_S19_CW_R4_W0272
0.634022653102875,3.1146718273620477,0,Abnormal,200W_S06_CW_R4_W0580
1.61425840854645,4.142523374640476,0,Abnormal,200W_S08_CW_R4_W0626
0.717108309268951,3.1899191535209286,0,Abnormal,100W_S03_CW_R4_W0068
0.542711138725281,3.1666069971944566,1,Normal,100W_S00_CCW_R4_W0003
0.658417344093323,2.802067436564301,0,Abnormal,100W_S02_CCW_R4_W0037
0.508734464645386,3.0808567252018655,0,Abnormal,100W_S09_CW_R4_W0192
0.803491652011871,3.6046122151716182,1,Normal,100W_S00_CW_R4_W0009
0.784655690193176,3.103117486055558,1,Normal,200W_S02_CW_R4_W0452
0.420502036809921,2.831451526858857,1,Normal,100W_S00_CW_R4_W0007
0.91391384601593,3.010126181486717,0,Abnormal,200W_S19_CCW_R4_W0404
1.13273119926453,2.7580612192791487,1,Normal,200W_S03_CW_R4_W0506
0.57831859588623,3.0778551343234977,0,Abnormal,100W_S18_CW_R4_W0252
0.741271018981934,3.4700431104189673,1,Normal,100W_S01_CW_R4_W0027
0.63095360994339,2.808440284750197,0,Abnormal,200W_S17_CCW_R4_W0351
0.537316739559174,2.90526175011713,1,Normal,100W_S06_CW_R4_W0127
0.830616354942322,3.1058293988900685,1,Normal,200W_S02_CW_R4_W0422
0.523366153240204,3.0669756303841966,0,Abnormal,100W_S09_CCW_R4_W0183
0.666539788246155,3.3527267722615703,0,Abnormal,200W_S17_CCW_R4_W0360
1.15869605541229,3.7718499850183527,0,Abnormal,200W_S10_CW_R4_W0341
0.72855144739151,3.363211967916537,0,Abnormal,200W_S07_CW_R4_W0602
0.784655690193176,3.103117486055558,1,Normal,200W_S02_CW_R4_W0452
0.636888682842255,3.0462084221147236,0,Abnormal,200W_S10_CCW_R4_W0333
0.615417659282684,3.2683595736516087,1,Normal,100W_S06_CW_R4_W0126
0.751149237155914,3.0883947874694564,0,Abnormal,100W_S03_CCW_R4_W0057
0.652899563312531,2.848088915329378,0,Abnormal,100W_S07_CCW_R4_W0136
0.388034373521805,2.8200598280582296,0,Abnormal,100W_S09_CW_R4_W0190
0.872764229774475,2.895035085803732,0,Abnormal,200W_S19_CCW_R4_W0406
0.68339991569519,3.196420450642922,0,Abnormal,200W_S17_CCW_R4_W0357
1.16884195804596,2.9534548676604024,0,Abnormal,200W_S04_CW_R4_W0527
0.624846041202545,3.1777816260172123,0,Abnormal,100W_S20_CCW_R4_W0275
1.18236029148102,3.8226072046655286,0,Abnormal,200W_S19_CCW_R4_W0400
0.533645153045654,3.06507215442347,0,Abnormal,100W_S18_CW_R4_W0249
0.877427577972412,3.54638781366621,1,Normal,200W_S02_CW_R4_W0448
1.19737935066223,3.9464010153233553,0,Abnormal,200W_S10_CW_R4_W0344
0.702854990959167,3.55546372671555,0,Abnormal,100W_S08_CW_R4_W0167
0.971389532089233,3.4438198140056446,0,Abnormal,200W_S04_CCW_R4_W0515
0.824946999549866,3.334242512132377,0,Abnormal,100W_S07_CW_R4_W0153
0.784655690193176,3.103117486055558,1,Normal,200W_S02_CW_R4_W0468
1.5142617225647,3.9407997211850345,0,Abnormal,200W_S04_CCW_R4_W0517
1.18236029148102,3.5531821383723483,0,Abnormal,200W_S19_CCW_R4_W0399
3.52946209907532,2.9140018290675136,0,Abnormal,200W_S01_CCW_R4_W0313
0.710286319255829,2.935157833289417,0,Abnormal,200W_S17_CCW_R4_W0359
0.503635406494141,3.120206799852596,0,Abnormal,100W_S19_CW_R4_W0266
1.35516047477722,3.1843963346349553,0,Abnormal,200W_S18_CW_R4_W0387
0.469929069280624,2.875034947562254,0,Abnormal,100W_S19_CW_R4_W0269
0.99514365196228,3.376280540143873,0,Abnormal,200W_S10_CW_R4_W0349
5.71735525131226,2.6958523447432605,0,Abnormal,200W_S01_CW_R4_W0324
1.23114848136902,3.3218971194458904,1,Normal,200W_S02_CW_R4_W0446
0.712189733982086,3.1016813698237935,0,Abnormal,100W_S02_CW_R4_W0053
0.587828814983368,2.718122778900755,0,Abnormal,100W_S20_CCW_R4_W0282
0.907651603221893,3.130719042895325,0,Abnormal,200W_S06_CW_R4_W0574
0.872928619384766,3.1466431615295347,0,Abnormal,200W_S06_CW_R4_W0579
2.05642771720886,3.53150388501556,0,Abnormal,200W_S08_CW_R4_W0620
0.757075071334839,3.0924961330667613,0,Abnormal,200W_S10_CW_R4_W0342
0.513565301895142,3.0327898826629425,0,Abnormal,100W_S09_CCW_R4_W0177
7.8650336265564,2.89608287927647,0,Abnormal,200W_S01_CCW_R4_W0296
0.812519133090973,3.3712241446814812,0,Abnormal,100W_S02_CCW_R4_W0038
0.784655690193176,2.971057247568379,1,Normal,200W_S02_CW_R4_W0430
0.628731429576874,2.8680474766996533,0,Abnormal,100W_S03_CW_R4_W0071
0.848235428333282,3.208142388909533,0,Abnormal,100W_S17_CW_R4_W0233
0.513565301895142,3.0521345700935725,0,Abnormal,100W_S09_CCW_R4_W0176
0.907435297966003,3.6751167948706636,1,Normal,200W_S02_CW_R4_W0421
1.01319146156311,3.483113384337514,0,Abnormal,200W_S19_CCW_R4_W0402
0.715743660926819,3.980623464516587,0,Abnormal,100W_S08_CW_R4_W0168
1.5142617225647,4.2135192772498575,0,Abnormal,200W_S04_CCW_R4_W0516
1.6937974691391,3.7937930295089197,0,Abnormal,200W_S18_CW_R4_W0389
0.554408550262451,3.0383987962331847,1,Normal,100W_S06_CW_R4_W0133
0.430517286062241,2.9792514529714897,0,Abnormal,100W_S19_CW_R4_W0270
0.741590797901154,3.0664537245382366,0,Abnormal,200W_S20_CW_R4_W0493
0.818049788475037,3.7478945323750277,1,Normal,200W_S02_CW_R4_W0454
0.599224328994751,2.869525517549385,0,Abnormal,200W_S17_CCW_R4_W0353
1.19627487659454,2.8269060820524126,0,Abnormal,200W_S04_CW_R4_W0534
0.502997040748596,3.105472735072681,1,Normal,100W_S05_CW_R4_W0108
0.681755661964417,2.846267723636658,0,Abnormal,200W_S10_CW_R4_W0346
0.665474116802216,3.0267239414166287,0,Abnormal,200W_S07_CCW_R4_W0588
0.877427577972412,3.54638781366621,1,Normal,200W_S02_CW_R4_W0448
0.469929069280624,3.3476911529745172,0,Abnormal,100W_S19_CW_R4_W0268
0.525195479393005,3.175593932291288,0,Abnormal,100W_S09_CW_R4_W0186
0.74515038728714,2.9861104050699496,0,Abnormal,100W_S03_CCW_R4_W0060
0.818049788475037,5.955532521124446,1,Normal,200W_S02_CW_R4_W0432
0.163764953613281,2.5910889458238313,1,Normal,200W_S02_CW_R4_W0434
1.05806708335876,3.251550466749425,1,Normal,200W_S03_CW_R4_W0509
1.23114848136902,3.3613597228690204,1,Normal,200W_S02_CW_R4_W0423
0.528392314910889,2.646607578634669,0,Abnormal,100W_S02_CW_R4_W0044
1.1912134885788,3.5459154101344583,1,Normal,200W_S02_CW_R4_W0447
0.725878059864044,2.702756133419005,0,Abnormal,200W_S04_CW_R4_W0528
4.66854763031006,3.0318532617511638,0,Abnormal,200W_S01_CW_R4_W0326
0.900335133075714,4.190280434128531,0,Abnormal,100W_S08_CW_R4_W0165
0.542711138725281,3.1666069971944566,1,Normal,100W_S00_CCW_R4_W0003
1.2327082157135,3.5045508462032693,1,Normal,200W_S02_CW_R4_W0467
0.427045732736588,3.4656127209939034,0,Abnormal,100W_S09_CW_R4_W0184
0.693516254425049,3.063852571122971,0,Abnormal,200W_S17_CCW_R4_W0355
0.779283106327057,2.9297537766699113,0,Abnormal,200W_S19_CCW_R4_W0401
0.730203986167908,3.190873151422777,0,Abnormal,100W_S02_CW_R4_W0052
0.527281761169434,2.951638238163939,1,Normal,100W_S05_CW_R4_W0105
1.78460359573364,4.040167226875112,0,Abnormal,200W_S18_CW_R4_W0393
0.704066097736359,2.7920675309279983,0,Abnormal,100W_S07_CCW_R4_W0140
0.41241192817688,3.080671444040499,0,Abnormal,100W_S19_CW_R4_W0267
0.905199408531189,4.196192147660936,0,Abnormal,100W_S17_CW_R4_W0229
0.791787922382355,3.146489594171319,0,Abnormal,200W_S20_CW_R4_W0494
1.2327082157135,3.2472429734591444,1,Normal,200W_S02_CW_R4_W0466
0.774988174438477,3.2738328204822142,0,Abnormal,100W_S17_CW_R4_W0231
0.872928619384766,2.996033125434222,0,Abnormal,200W_S06_CW_R4_W0578
1.02351772785187,3.5082104241118994,1,Normal,200W_S02_CW_R4_W0449
0.802986085414886,3.4609014187185223,0,Abnormal,100W_S08_CW_R4_W0170
0.924538016319275,3.369359564262242,0,Abnormal,200W_S04_CCW_R4_W0523
0.540049970149994,2.960744409810469,0,Abnormal,100W_S07_CW_R4_W0147
0.638161242008209,2.9287241392763534,0,Abnormal,100W_S02_CW_R4_W0045
0.830616354942322,3.1058293988900685,1,Normal,200W_S02_CW_R4_W0422
0.550179660320282,3.014622607164626,0,Abnormal,100W_S20_CCW_R4_W0277
0.767890751361847,2.8208671434542496,0,Abnormal,100W_S07_CW_R4_W0149
