Gyro_Y_rms,Gyro_Y_kurtosis,label_binary,class_label,window_id
0.5013377922477281,-0.748562542592424,0,Abnormal,100W_S20_CCW_R4_W0276
1.8057161293712705,-1.7000446010586778,0,Abnormal,200W_S01_CW_R4_W0318
1.0415770369159818,-0.5951695424682577,1,Normal,200W_S02_CW_R4_W0473
0.37549583812255266,-0.09715801923306966,1,Normal,100W_S06_CW_R4_W0126
0.7406866109367781,-1.2823720704041524,0,Abnormal,100W_S07_CW_R4_W0152
3.515014030339443,2.356203600834201,0,Abnormal,200W_S01_CCW_R4_W0306
0.42988655328495445,-1.3374397557983222,1,Normal,100W_S05_CW_R4_W0107
1.067786284207918,-0.26533844357439573,0,Abnormal,100W_S07_CCW_R4_W0142
0.5306953200578101,-1.6108998033470314,1,Normal,100W_S05_CCW_R4_W0098
1.2858257423718928,-0.7006058926516654,1,Normal,200W_S02_CW_R4_W0462
0.4072762619177168,-1.4913613969657493,0,Abnormal,100W_S02_CW_R4_W0049
0.43145485915990356,-1.4194642381177829,0,Abnormal,100W_S17_CW_R4_W0225
0.9352014647331232,-0.7858270549832538,0,Abnormal,200W_S09_CCW_R4_W0634
0.554948954762418,-1.4211308737099047,0,Abnormal,200W_S10_CCW_R4_W0330
0.629843998327777,-0.5356240298777606,1,Normal,200W_S02_CW_R4_W0451
1.2338859161400613,-0.7017066454682412,0,Abnormal,200W_S04_CW_R4_W0533
1.1455203836878773,-1.0845815293109773,1,Normal,200W_S03_CCW_R4_W0499
1.188443897422658,-1.4831962240225263,1,Normal,200W_S02_CW_R4_W0465
1.067114558007569,-0.3805502698574683,0,Abnormal,200W_S18_CW_R4_W0391
0.4639482089510875,-1.386241441884451,1,Normal,100W_S00_CCW_R4_W0002
4.753589665395005,-0.5802176303164832,0,Abnormal,200W_S01_CCW_R4_W0307
2.773606726091817,-0.9550170617727329,0,Abnormal,200W_S01_CW_R4_W0316
0.4639482089510875,-1.386241441884451,1,Normal,100W_S00_CCW_R4_W0002
0.9460652045686911,-1.5750456793883956,0,Abnormal,200W_S20_CW_R4_W0489
0.348506386943292,-0.959346593949566,0,Abnormal,100W_S07_CW_R4_W0145
3.6961739528534476,-0.05861828521450407,0,Abnormal,200W_S01_CCW_R4_W0315
0.32729347954935184,0.6914130715077,0,Abnormal,100W_S08_CW_R4_W0166
0.22743417906590604,0.03896506233816588,0,Abnormal,100W_S09_CCW_R4_W0182
0.3885148497281727,-0.6842667065890509,0,Abnormal,200W_S04_CCW_R4_W0520
0.2681742016198429,-1.1691081933202556,1,Normal,100W_S01_CW_R4_W0033
0.5069546363094587,-1.487055156453844,0,Abnormal,100W_S18_CCW_R4_W0240
0.6127716834665385,-0.24721907573578594,1,Normal,100W_S01_CCW_R4_W0018
0.4205196109406637,-1.390248014219403,0,Abnormal,100W_S08_CW_R4_W0172
1.3500462590733997,-1.6764750482101223,0,Abnormal,200W_S09_CCW_R4_W0632
0.629843998327777,-0.5356240298777606,1,Normal,200W_S02_CW_R4_W0451
0.6588346965067643,-1.489102038861683,0,Abnormal,100W_S18_CCW_R4_W0236
1.515071669872313,-1.622643582468278,0,Abnormal,200W_S04_CCW_R4_W0513
0.629843998327777,-0.5356240298777606,1,Normal,200W_S02_CW_R4_W0467
0.4519543295371056,-0.4760339575555168,0,Abnormal,100W_S17_CW_R4_W0230
0.8780532889474759,-1.0715304223040847,0,Abnormal,100W_S07_CCW_R4_W0143
0.3203359821798528,1.3780309593851001,0,Abnormal,100W_S03_CW_R4_W0066
1.1939971461713395,-1.688648130993809,0,Abnormal,200W_S01_CCW_R4_W0309
0.6771517311022068,-0.9252593428024545,1,Normal,100W_S00_CCW_R4_W0001
4.358320513758323,-0.02382508590223331,0,Abnormal,200W_S01_CCW_R4_W0311
0.3773265678541342,-1.07587083336186,1,Normal,200W_S02_CW_R4_W0421
0.8797851396052154,-0.90794925286131,1,Normal,200W_S03_CW_R4_W0508
1.5454475991044339,-1.7277648729267354,0,Abnormal,200W_S01_CCW_R4_W0305
0.2753326399027935,-1.2094839165777653,1,Normal,100W_S01_CW_R4_W0032
3.2999658369789318,2.569411795270577,0,Abnormal,200W_S01_CCW_R4_W0312
1.6983302122649686,-1.0799056796695554,0,Abnormal,200W_S09_CCW_R4_W0629
0.5012061282539612,-1.2173196204802008,1,Normal,200W_S02_CW_R4_W0460
0.49355891381390143,-1.6178915824645757,0,Abnormal,100W_S02_CW_R4_W0050
0.43456495486180424,-1.0044757523153975,0,Abnormal,100W_S09_CCW_R4_W0178
1.804891819649307,-0.9045475165636168,0,Abnormal,200W_S04_CCW_R4_W0514
0.629843998327777,-0.5356240298777606,1,Normal,200W_S02_CW_R4_W0467
0.6729229270383686,-0.472663686376392,1,Normal,200W_S02_CW_R4_W0463
0.42371082308666513,-1.4535710729536335,1,Normal,100W_S06_CW_R4_W0133
0.9941749231126574,-0.9077124605862399,0,Abnormal,200W_S20_CW_R4_W0492
0.5840149807152648,-1.5873129535926604,1,Normal,100W_S05_CCW_R4_W0099
0.6520657096279424,-1.453328633246895,1,Normal,100W_S05_CCW_R4_W0096
1.0059567287417452,-1.2916784999755742,1,Normal,200W_S02_CW_R4_W0437
0.34587798110307094,-1.2992767942894043,1,Normal,100W_S01_CW_R4_W0029
1.2240927186905084,-1.4952442705783442,0,Abnormal,200W_S10_CCW_R4_W0327
1.4079532118571814,-0.9869466716511313,0,Abnormal,200W_S07_CW_R4_W0599
0.7405959646350863,-1.402386193226197,0,Abnormal,100W_S20_CCW_R4_W0279
1.188443897422658,-1.4831962240225263,1,Normal,200W_S02_CW_R4_W0465
0.9428737910318423,-0.558967583701711,0,Abnormal,200W_S10_CCW_R4_W0331
0.8900387743995394,-0.6531044733396101,0,Abnormal,100W_S03_CCW_R4_W0055
0.6729229270383686,-0.472663686376392,1,Normal,200W_S02_CW_R4_W0447
0.9275524009971433,0.3777087958622829,0,Abnormal,100W_S07_CCW_R4_W0138
0.3389565993020925,-1.4474832808897964,0,Abnormal,100W_S09_CW_R4_W0193
1.3776851272741142,-1.5201919642843116,0,Abnormal,200W_S17_CCW_R4_W0356
1.4527637056089888,-0.6899653189071477,1,Normal,200W_S02_CW_R4_W0431
0.38776499642407,-0.7328601379649529,1,Normal,100W_S05_CCW_R4_W0103
0.6127716834665385,-0.24721907573578594,1,Normal,100W_S01_CCW_R4_W0018
0.7098936302120578,-0.669315786186107,1,Normal,200W_S02_CW_R4_W0459
1.3465173346184849,-1.6633520490014237,0,Abnormal,200W_S07_CCW_R4_W0590
1.2903257422654386,-1.167470770011087,0,Abnormal,200W_S04_CW_R4_W0530
0.6127716834665385,-0.24721907573578594,1,Normal,100W_S01_CCW_R4_W0018
0.4790280194212921,0.2322382605049067,0,Abnormal,200W_S07_CCW_R4_W0584
0.4006517281108661,-1.6029692748987123,1,Normal,100W_S01_CW_R4_W0024
1.4527637056089888,-0.6899653189071477,1,Normal,200W_S02_CW_R4_W0431
1.628543763026688,-1.1856419427037823,0,Abnormal,200W_S08_CW_R4_W0617
1.7933829256521197,-1.3250986696427227,0,Abnormal,200W_S19_CCW_R4_W0397
0.42371082308666513,-1.4535710729536335,1,Normal,100W_S06_CW_R4_W0133
1.442577155594367,-1.104525725888597,0,Abnormal,200W_S07_CW_R4_W0595
0.69530672348203,-1.0143937127472784,0,Abnormal,100W_S03_CCW_R4_W0056
0.38068312677012967,-0.4433923550029637,1,Normal,100W_S05_CCW_R4_W0101
0.4006517281108661,-1.6029692748987123,1,Normal,100W_S01_CW_R4_W0024
1.4805963770143988,-1.5952939630973193,0,Abnormal,200W_S07_CCW_R4_W0583
0.5420504437444849,-1.4562515493931143,1,Normal,100W_S05_CW_R4_W0111
0.4640713677199443,-1.3773979646567798,1,Normal,200W_S02_CW_R4_W0448
0.22523523702717924,-1.1319209588775805,1,Normal,100W_S01_CW_R4_W0031
1.4556059721388683,-1.1363336220398679,0,Abnormal,200W_S07_CW_R4_W0594
1.5401595272310082,-0.602303647767199,1,Normal,200W_S03_CW_R4_W0505
0.2820147467181999,1.15864252762161,0,Abnormal,100W_S18_CCW_R4_W0241
0.7695081128219092,-1.3383123480383707,0,Abnormal,200W_S06_CW_R4_W0573
0.5240187119200307,-1.637425052964684,1,Normal,100W_S01_CCW_R4_W0014
1.4808708655113596,-1.3685702580457646,0,Abnormal,200W_S17_CCW_R4_W0352
0.6489236769224678,-1.4805040936549512,0,Abnormal,200W_S17_CCW_R4_W0362
4.363780580911723,-0.006517894647988243,0,Abnormal,200W_S01_CCW_R4_W0300
1.409155087896365,-0.8242298804924855,0,Abnormal,200W_S10_CCW_R4_W0336
0.539388553674003,-0.44777953682772154,0,Abnormal,100W_S03_CW_R4_W0073
0.8291918115108109,-0.019685727273894837,0,Abnormal,200W_S06_CW_R4_W0575
0.597019450405893,-1.025568671033807,1,Normal,100W_S00_CW_R4_W0009
1.3586560051689685,-1.2527703330961462,0,Abnormal,200W_S10_CW_R4_W0348
0.508118995055602,-0.6574956265599572,1,Normal,100W_S01_CCW_R4_W0017
0.6094446437874106,-1.4049740698331388,0,Abnormal,100W_S03_CW_R4_W0067
0.41137136288575427,0.04688856186162438,0,Abnormal,100W_S02_CCW_R4_W0042
0.1890041415965454,-0.973940297713245,0,Abnormal,200W_S06_CW_R4_W0582
0.35082504313646423,0.2554132822014412,0,Abnormal,100W_S03_CW_R4_W0069
0.4916425754343376,-1.4675898424497327,0,Abnormal,100W_S08_CW_R4_W0171
0.6127716834665385,-0.24721907573578594,1,Normal,100W_S01_CCW_R4_W0018
0.2258021417861734,-0.5194024847608336,0,Abnormal,100W_S08_CW_R4_W0173
0.9736494456250153,-1.3989921678480057,1,Normal,200W_S03_CCW_R4_W0497
0.3491295908212147,-1.4791842406428146,0,Abnormal,100W_S09_CW_R4_W0189
0.6532238076574026,0.46301428133475575,1,Normal,100W_S00_CCW_R4_W0004
1.2311972730432876,-0.6321786276061201,0,Abnormal,200W_S20_CW_R4_W0491
1.7940267235380964,-1.3374542001381413,0,Abnormal,200W_S04_CCW_R4_W0518
0.5306953200578101,-1.6108998033470314,1,Normal,100W_S05_CCW_R4_W0098
0.798542788575284,-0.4935360201724781,0,Abnormal,200W_S08_CW_R4_W0623
0.39277191953977586,-0.9206371837689105,0,Abnormal,100W_S02_CCW_R4_W0039
0.8747793799805373,-1.103106015560594,0,Abnormal,200W_S04_CW_R4_W0532
0.40124432831766216,-1.5115233926556164,0,Abnormal,100W_S07_CW_R4_W0144
0.7098936302120578,-0.669315786186107,1,Normal,200W_S02_CW_R4_W0443
0.46708565254493156,-1.498892349316976,0,Abnormal,100W_S20_CCW_R4_W0283
1.7270570120172348,-1.223662272799648,0,Abnormal,200W_S04_CCW_R4_W0522
0.513894379935336,2.7022923979339684,0,Abnormal,100W_S09_CCW_R4_W0175
0.44199898325898135,-1.237858310160344,1,Normal,200W_S02_CW_R4_W0468
0.4304782310363439,-1.1180453199812448,0,Abnormal,100W_S18_CW_R4_W0247
0.7980357990633361,-1.5334758662955579,0,Abnormal,100W_S20_CCW_R4_W0274
1.970264723504199,-1.049725915497103,0,Abnormal,200W_S01_CW_R4_W0320
1.2087594667805217,-1.1747622404769449,0,Abnormal,200W_S10_CCW_R4_W0337
0.647416780960569,-1.7495779755777812,0,Abnormal,100W_S18_CCW_R4_W0237
0.3642507350984463,-1.0135193483071792,0,Abnormal,100W_S09_CCW_R4_W0181
1.2687474394049179,-1.1111210780004137,0,Abnormal,200W_S10_CW_R4_W0350
0.7719475601020679,-0.6322503495242175,0,Abnormal,200W_S18_CW_R4_W0388
0.7927705988733789,-1.049309805103301,0,Abnormal,200W_S04_CW_R4_W0531
0.629843998327777,-0.5356240298777606,1,Normal,200W_S02_CW_R4_W0467
0.6580170963542766,-1.7000240479909807,0,Abnormal,100W_S03_CW_R4_W0070
0.5573165386870189,-1.696333866564077,1,Normal,100W_S00_CCW_R4_W0000
1.4152450228770384,-0.023070466401621026,0,Abnormal,200W_S10_CW_R4_W0347
0.30783573079011317,-0.23253278322241622,0,Abnormal,100W_S08_CW_R4_W0169
0.6564429023646688,-1.5563074924458782,0,Abnormal,100W_S18_CW_R4_W0250
0.8116438188179435,-1.17134818809417,0,Abnormal,200W_S07_CW_R4_W0597
0.4908597343323754,-1.4744002870202078,1,Normal,100W_S00_CW_R4_W0008
1.0059567287417452,-1.2916784999755742,1,Normal,200W_S02_CW_R4_W0437
0.6200724998809052,-1.3895932122555663,0,Abnormal,100W_S17_CW_R4_W0228
0.462767176795836,-0.42509377641056245,0,Abnormal,200W_S07_CCW_R4_W0593
0.9521286317248358,-1.279363258535306,1,Normal,200W_S02_CW_R4_W0420
1.327954140243102,-1.6149359504999707,0,Abnormal,200W_S09_CCW_R4_W0636
1.2153625939689074,-1.3422694433026148,0,Abnormal,200W_S10_CCW_R4_W0329
0.4908597343323754,-1.4744002870202078,1,Normal,100W_S00_CW_R4_W0008
0.6520657096279424,-1.453328633246895,1,Normal,100W_S05_CCW_R4_W0096
0.31031667948158104,-1.2817240273559922,0,Abnormal,100W_S02_CW_R4_W0051
1.8985582113276784,-0.7406344775186122,0,Abnormal,200W_S19_CCW_R4_W0398
0.7479681821910499,-1.2306495159927524,0,Abnormal,100W_S03_CCW_R4_W0058
1.2531284171382748,0.5322472248414694,0,Abnormal,200W_S06_CW_R4_W0572
1.5261857179367222,-0.7449758752474214,1,Normal,200W_S02_CW_R4_W0442
1.4212424157631172,-1.1456966082814144,0,Abnormal,200W_S18_CW_R4_W0386
1.14742887158211,-0.4838235987368753,1,Normal,200W_S02_CW_R4_W0433
0.597019450405893,-1.025568671033807,1,Normal,100W_S00_CW_R4_W0009
0.473059827309317,-1.4859977686612562,1,Normal,100W_S05_CW_R4_W0112
2.8631625808921926,5.578005694986798,0,Abnormal,200W_S01_CCW_R4_W0299
0.4673393489706916,-0.8496762931099382,0,Abnormal,100W_S02_CCW_R4_W0041
0.8923071060036292,-0.6936315847617842,0,Abnormal,200W_S07_CW_R4_W0596
0.3234653162168404,-1.3076133282732743,0,Abnormal,100W_S19_CW_R4_W0271
1.2530884490464664,-1.0737507133243593,0,Abnormal,200W_S20_CW_R4_W0496
0.36850718987400977,0.573923224146434,0,Abnormal,100W_S03_CW_R4_W0072
0.23226920577267465,-1.3193272661855202,0,Abnormal,100W_S19_CW_R4_W0272
1.0188627533680148,-1.3729609038733424,0,Abnormal,200W_S06_CW_R4_W0580
1.2750655578855956,-0.799755886492687,0,Abnormal,200W_S08_CW_R4_W0626
0.596513716368079,-1.610875980750757,0,Abnormal,100W_S03_CW_R4_W0068
0.5111544006033817,-1.19535161555867,1,Normal,100W_S00_CCW_R4_W0003
0.4715350912550028,-1.209967751623124,0,Abnormal,100W_S02_CCW_R4_W0037
0.3110505792565306,-1.3771123138706778,0,Abnormal,100W_S09_CW_R4_W0192
0.597019450405893,-1.025568671033807,1,Normal,100W_S00_CW_R4_W0009
0.44199898325898135,-1.237858310160344,1,Normal,200W_S02_CW_R4_W0452
0.4427275256533009,-1.0719133438116928,1,Normal,100W_S00_CW_R4_W0007
1.137267947834737,-1.3658742569567068,0,Abnormal,200W_S19_CCW_R4_W0404
1.3410940698537852,-1.4702105077811662,1,Normal,200W_S03_CW_R4_W0506
0.7491298666332837,-1.4505369701603326,0,Abnormal,100W_S18_CW_R4_W0252
0.32350860283985095,0.8606593588642695,1,Normal,100W_S01_CW_R4_W0027
1.2786323412392728,-1.5764364253554637,0,Abnormal,200W_S17_CCW_R4_W0351
0.47605364880952034,-1.4545127795868529,1,Normal,100W_S06_CW_R4_W0127
1.0747693314981448,-1.099946823576006,1,Normal,200W_S02_CW_R4_W0422
0.2702272516543399,-0.8960165304321634,0,Abnormal,100W_S09_CCW_R4_W0183
1.3340690559102035,-1.5126742488245373,0,Abnormal,200W_S17_CCW_R4_W0360
0.766474537848894,-1.0084397007651098,0,Abnormal,200W_S10_CW_R4_W0341
1.316147305020145,-1.3010873640321017,0,Abnormal,200W_S07_CW_R4_W0602
0.44199898325898135,-1.237858310160344,1,Normal,200W_S02_CW_R4_W0452
1.1976144051153024,-1.215001523710881,0,Abnormal,200W_S10_CCW_R4_W0333
0.37549583812255266,-0.09715801923306966,1,Normal,100W_S06_CW_R4_W0126
0.5288332133565828,-1.4381968158260718,0,Abnormal,100W_S03_CCW_R4_W0057
0.7350549186043407,-1.664502867372151,0,Abnormal,100W_S07_CCW_R4_W0136
0.3956239776158932,-1.4392031165942472,0,Abnormal,100W_S09_CW_R4_W0190
1.9086723605197056,-0.6813423424433216,0,Abnormal,200W_S19_CCW_R4_W0406
0.7295239584890129,-0.28701841695367136,0,Abnormal,200W_S17_CCW_R4_W0357
0.7311299859359323,-0.7556977488907037,0,Abnormal,200W_S04_CW_R4_W0527
0.8808767493464437,-0.9831386355167506,0,Abnormal,100W_S20_CCW_R4_W0275
0.9508352388807257,-1.3504285201803752,0,Abnormal,200W_S19_CCW_R4_W0400
0.7172010771760723,-1.6076017117936703,0,Abnormal,100W_S18_CW_R4_W0249
0.4640713677199443,-1.3773979646567798,1,Normal,200W_S02_CW_R4_W0448
1.2714819390975947,-1.0912963136205236,0,Abnormal,200W_S10_CW_R4_W0344
0.4284198568912589,-1.467100678746296,0,Abnormal,100W_S08_CW_R4_W0167
1.1016211329716084,-1.3217834458035262,0,Abnormal,200W_S04_CCW_R4_W0515
1.067728087454536,-1.5577883592678692,0,Abnormal,100W_S07_CW_R4_W0153
0.44199898325898135,-1.237858310160344,1,Normal,200W_S02_CW_R4_W0468
1.519806317884596,-1.6683799925659084,0,Abnormal,200W_S04_CCW_R4_W0517
1.1359560275415486,-0.7488336465655765,0,Abnormal,200W_S19_CCW_R4_W0399
1.3251076767188663,-1.776262325637403,0,Abnormal,200W_S01_CCW_R4_W0313
1.232970462783553,-1.7069558939382816,0,Abnormal,200W_S17_CCW_R4_W0359
0.37318767433869765,-0.6107920701585163,0,Abnormal,100W_S19_CW_R4_W0266
1.3867460417594555,-0.829874481989628,0,Abnormal,200W_S18_CW_R4_W0387
0.27976455198394284,-1.0559978988708372,0,Abnormal,100W_S19_CW_R4_W0269
1.0893044780878942,-1.394669346912706,0,Abnormal,200W_S10_CW_R4_W0349
1.9144737862050671,-0.7969106188312098,0,Abnormal,200W_S01_CW_R4_W0324
1.2858257423718928,-0.7006058926516654,1,Normal,200W_S02_CW_R4_W0446
0.525383212107069,-1.4888014897089925,0,Abnormal,100W_S02_CW_R4_W0053
0.8733266815997952,-1.7246108603994759,0,Abnormal,100W_S20_CCW_R4_W0282
0.46253612022059254,-1.498116018340282,0,Abnormal,200W_S06_CW_R4_W0574
0.679001120738009,-0.13212964490840085,0,Abnormal,200W_S06_CW_R4_W0579
0.5678251484155875,-0.9387621629055278,0,Abnormal,200W_S08_CW_R4_W0620
0.9469778705428309,-1.3243361838415557,0,Abnormal,200W_S10_CW_R4_W0342
0.4377539060463412,-1.627619559926782,0,Abnormal,100W_S09_CCW_R4_W0177
4.75926965534182,-0.5694713439599797,0,Abnormal,200W_S01_CCW_R4_W0296
0.4848018655830525,0.5633458520521852,0,Abnormal,100W_S02_CCW_R4_W0038
0.9451738138686896,-0.6080302514790223,1,Normal,200W_S02_CW_R4_W0430
0.6275277547013487,-1.4824573770045322,0,Abnormal,100W_S03_CW_R4_W0071
0.6618864893532523,-1.0124158764229265,0,Abnormal,100W_S17_CW_R4_W0233
0.419376299713671,-1.6362393527179238,0,Abnormal,100W_S09_CCW_R4_W0176
0.3773265678541342,-1.07587083336186,1,Normal,200W_S02_CW_R4_W0421
1.9301611820487596,-0.7727635786498621,0,Abnormal,200W_S19_CCW_R4_W0402
0.44287982706364315,-0.96906681016665,0,Abnormal,100W_S08_CW_R4_W0168
0.42964619265614107,-0.8154102406535886,0,Abnormal,200W_S04_CCW_R4_W0516
0.6572220052773543,-1.4166890263050447,0,Abnormal,200W_S18_CW_R4_W0389
0.42371082308666513,-1.4535710729536335,1,Normal,100W_S06_CW_R4_W0133
0.36948624872991265,-1.5057909683427693,0,Abnormal,100W_S19_CW_R4_W0270
1.2886497477999117,-1.64880362472184,0,Abnormal,200W_S20_CW_R4_W0493
1.5067870845754159,0.06849728442330738,1,Normal,200W_S02_CW_R4_W0454
0.8795211509122896,-0.6313053456105644,0,Abnormal,200W_S17_CCW_R4_W0353
1.2242644431463605,-1.194726761920863,0,Abnormal,200W_S04_CW_R4_W0534
0.4347598766773366,-0.8768154329397206,1,Normal,100W_S05_CW_R4_W0108
1.0741454129169061,-1.4582291449470366,0,Abnormal,200W_S10_CW_R4_W0346
0.4794232316748537,0.6840201732089324,0,Abnormal,200W_S07_CCW_R4_W0588
0.4640713677199443,-1.3773979646567798,1,Normal,200W_S02_CW_R4_W0448
0.2911314363859323,-0.26059186477578633,0,Abnormal,100W_S19_CW_R4_W0268
0.4190929824745381,-1.2907408480909746,0,Abnormal,100W_S09_CW_R4_W0186
0.4448156923355555,-1.4222914040220096,0,Abnormal,100W_S03_CCW_R4_W0060
1.4163567530723602,-0.9267873684111168,1,Normal,200W_S02_CW_R4_W0432
1.0520713906719505,-0.49814706747795157,1,Normal,200W_S02_CW_R4_W0434
1.3684757224592472,-1.1329874174508408,1,Normal,200W_S03_CW_R4_W0509
1.3222565850770582,-0.3834998211063865,1,Normal,200W_S02_CW_R4_W0423
0.4160805902481395,-1.2651642949673352,0,Abnormal,100W_S02_CW_R4_W0044
0.6729229270383686,-0.472663686376392,1,Normal,200W_S02_CW_R4_W0447
0.8633216364162226,-1.208506650311203,0,Abnormal,200W_S04_CW_R4_W0528
1.30540080571553,-1.5238319137635736,0,Abnormal,200W_S01_CW_R4_W0326
0.3340119208853398,0.5402026250314131,0,Abnormal,100W_S08_CW_R4_W0165
0.5111544006033817,-1.19535161555867,1,Normal,100W_S00_CCW_R4_W0003
0.629843998327777,-0.5356240298777606,1,Normal,200W_S02_CW_R4_W0467
0.39491819637617526,-1.344786706484915,0,Abnormal,100W_S09_CW_R4_W0184
1.2411129063289863,-1.712836898947373,0,Abnormal,200W_S17_CCW_R4_W0355
1.8298333805718674,-1.2145409633265982,0,Abnormal,200W_S19_CCW_R4_W0401
0.4167869962162642,-1.219252470946541,0,Abnormal,100W_S02_CW_R4_W0052
