acc_Sum_rms,acc_Sum_peak,label_binary,class_label,window_id
0.18829557930038346,0.615417659282684,1,Normal,100W_S06_CW_R4_W0126
0.27009582742994037,0.824946999549866,0,Abnormal,100W_S07_CW_R4_W0152
2.61395059918632,7.8650336265564,0,Abnormal,200W_S01_CCW_R4_W0306
0.16565108639622156,0.445319950580597,1,Normal,100W_S05_CW_R4_W0107
0.20073383588580565,0.76634407043457,0,Abnormal,100W_S07_CCW_R4_W0142
0.16190168504484312,0.559910178184509,1,Normal,100W_S05_CCW_R4_W0098
0.37061607783156814,1.23114848136902,1,Normal,200W_S02_CW_R4_W0462
0.22072313227208148,0.752510190010071,0,Abnormal,100W_S02_CW_R4_W0049
0.17166606350500915,0.508990526199341,0,Abnormal,100W_S17_CW_R4_W0225
0.2570446250816065,0.676140904426575,0,Abnormal,200W_S09_CCW_R4_W0634
0.26985970154124567,1.03502678871155,0,Abnormal,200W_S10_CCW_R4_W0330
0.3517449938125398,1.2327082157135,1,Normal,200W_S02_CW_R4_W0451
0.29925931200985173,1.08447158336639,0,Abnormal,200W_S04_CW_R4_W0533
0.35609013388269206,1.05541479587555,1,Normal,200W_S03_CCW_R4_W0499
0.29174924081441683,1.02351772785187,1,Normal,200W_S02_CW_R4_W0465
0.44477150392471415,1.39445817470551,0,Abnormal,200W_S18_CW_R4_W0391
0.16986782442068613,0.628389716148376,1,Normal,100W_S00_CCW_R4_W0002
2.7112837264728737,7.8650336265564,0,Abnormal,200W_S01_CCW_R4_W0307
1.8349546072396978,6.72697162628174,0,Abnormal,200W_S01_CW_R4_W0316
0.16986782442068613,0.628389716148376,1,Normal,100W_S00_CCW_R4_W0002
0.24599344501496415,0.689460337162018,0,Abnormal,200W_S20_CW_R4_W0489
0.25791577512424935,0.902417600154877,0,Abnormal,100W_S07_CW_R4_W0145
2.6675430896235,7.37157487869263,0,Abnormal,200W_S01_CCW_R4_W0315
0.2447446850507638,0.900335133075714,0,Abnormal,100W_S08_CW_R4_W0166
0.13068735295808856,0.453655064105988,0,Abnormal,100W_S09_CCW_R4_W0182
0.35217108473436476,1.09866750240326,0,Abnormal,200W_S04_CCW_R4_W0520
0.23254003959197786,0.898120284080505,1,Normal,100W_S01_CW_R4_W0033
0.21981826933408144,0.727154433727264,0,Abnormal,100W_S18_CCW_R4_W0240
0.2749263686762398,0.940218865871429,1,Normal,100W_S01_CCW_R4_W0018
0.2508323671497481,0.803910493850708,0,Abnormal,100W_S08_CW_R4_W0172
0.3488482237101045,1.18021774291992,0,Abnormal,200W_S09_CCW_R4_W0632
0.3517449938125398,1.2327082157135,1,Normal,200W_S02_CW_R4_W0451
0.18534183317299568,0.685171186923981,0,Abnormal,100W_S18_CCW_R4_W0236
0.3774932692378871,1.25147485733032,0,Abnormal,200W_S04_CCW_R4_W0513
0.3517449938125398,1.2327082157135,1,Normal,200W_S02_CW_R4_W0467
0.27508175368839266,0.905199408531189,0,Abnormal,100W_S17_CW_R4_W0230
0.23850005070904412,0.814201056957245,0,Abnormal,100W_S07_CCW_R4_W0143
0.28626198596847646,0.788144052028656,0,Abnormal,100W_S03_CW_R4_W0066
1.2440998829497893,3.64211487770081,0,Abnormal,200W_S01_CCW_R4_W0309
0.15470767282673592,0.628389716148376,1,Normal,100W_S00_CCW_R4_W0001
2.7069501486798524,7.23686599731445,0,Abnormal,200W_S01_CCW_R4_W0311
0.24691332238270752,0.907435297966003,1,Normal,200W_S02_CW_R4_W0421
0.3110647563033901,0.848944783210754,1,Normal,200W_S03_CW_R4_W0508
1.113470431634339,3.46357131004334,0,Abnormal,200W_S01_CCW_R4_W0305
0.2374030105021844,0.856451094150543,1,Normal,100W_S01_CW_R4_W0032
1.3988450576751446,5.4285740852356,0,Abnormal,200W_S01_CCW_R4_W0312
0.2800183991110489,0.851233005523682,0,Abnormal,200W_S09_CCW_R4_W0629
0.2410522314853976,0.760854482650757,1,Normal,200W_S02_CW_R4_W0460
0.21907426913873784,0.715415835380554,0,Abnormal,100W_S02_CW_R4_W0050
0.1418059675092251,0.434593260288239,0,Abnormal,100W_S09_CCW_R4_W0178
0.31067325360051445,1.25147485733032,0,Abnormal,200W_S04_CCW_R4_W0514
0.3517449938125398,1.2327082157135,1,Normal,200W_S02_CW_R4_W0467
0.33593962370738845,1.1912134885788,1,Normal,200W_S02_CW_R4_W0463
0.1824673413344462,0.554408550262451,1,Normal,100W_S06_CW_R4_W0133
0.2967901956055555,0.988519132137299,0,Abnormal,200W_S20_CW_R4_W0492
0.1856081326673785,0.559910178184509,1,Normal,100W_S05_CCW_R4_W0099
0.18425113248637057,0.498227208852768,1,Normal,100W_S05_CCW_R4_W0096
0.06320029587063117,0.160397499799728,1,Normal,200W_S02_CW_R4_W0437
0.23946789014135564,0.695651233196259,1,Normal,100W_S01_CW_R4_W0029
0.2944639333867097,0.832147836685181,0,Abnormal,200W_S10_CCW_R4_W0327
0.3131979628085,0.931186735630035,0,Abnormal,200W_S07_CW_R4_W0599
0.22036583504513702,0.590767800807953,0,Abnormal,100W_S20_CCW_R4_W0279
0.29174924081441683,1.02351772785187,1,Normal,200W_S02_CW_R4_W0465
0.3086594044025247,1.03502678871155,0,Abnormal,200W_S10_CCW_R4_W0331
0.22945083210841577,0.668287694454193,0,Abnormal,100W_S03_CCW_R4_W0055
0.33593962370738845,1.1912134885788,1,Normal,200W_S02_CW_R4_W0447
0.21846899823765242,0.867992222309113,0,Abnormal,100W_S07_CCW_R4_W0138
0.1512029195847311,0.508734464645386,0,Abnormal,100W_S09_CW_R4_W0193
0.19494829328946298,0.68339991569519,0,Abnormal,200W_S17_CCW_R4_W0356
0.24495955020073282,0.818049788475037,1,Normal,200W_S02_CW_R4_W0431
0.18569775495622795,0.489250749349594,1,Normal,100W_S05_CCW_R4_W0103
0.2749263686762398,0.940218865871429,1,Normal,100W_S01_CCW_R4_W0018
0.3312237349149438,1.30636286735535,1,Normal,200W_S02_CW_R4_W0459
0.23436135128732735,0.662989616394043,0,Abnormal,200W_S07_CCW_R4_W0590
0.4170940405684947,1.39946377277374,0,Abnormal,200W_S04_CW_R4_W0530
0.2749263686762398,0.940218865871429,1,Normal,100W_S01_CCW_R4_W0018
0.21201199197175266,0.678559184074402,0,Abnormal,200W_S07_CCW_R4_W0584
0.24766911627786928,1.0148651599884,1,Normal,100W_S01_CW_R4_W0024
0.24495955020073282,0.818049788475037,1,Normal,200W_S02_CW_R4_W0431
0.6140748077840475,2.31981372833252,0,Abnormal,200W_S08_CW_R4_W0617
0.2612248214954531,0.709470272064209,0,Abnormal,200W_S19_CCW_R4_W0397
0.1824673413344462,0.554408550262451,1,Normal,100W_S06_CW_R4_W0133
0.30701543414694515,0.98986691236496,0,Abnormal,200W_S07_CW_R4_W0595
0.2692955455346456,0.751149237155914,0,Abnormal,100W_S03_CCW_R4_W0056
0.1670833171137318,0.532414495944977,1,Normal,100W_S05_CCW_R4_W0101
0.24766911627786928,1.0148651599884,1,Normal,100W_S01_CW_R4_W0024
0.18463018538233314,0.678559184074402,0,Abnormal,200W_S07_CCW_R4_W0583
0.1559984441850252,0.496850490570068,1,Normal,100W_S05_CW_R4_W0111
0.24741444649431577,0.877427577972412,1,Normal,200W_S02_CW_R4_W0448
0.23813382646363554,0.856451094150543,1,Normal,100W_S01_CW_R4_W0031
0.21499764249673445,0.71922242641449,0,Abnormal,200W_S07_CW_R4_W0594
0.33411354004867905,0.941250741481781,1,Normal,200W_S03_CW_R4_W0505
0.21122828584812997,0.63375997543335,0,Abnormal,100W_S18_CCW_R4_W0241
0.22111361067524893,0.883911788463593,0,Abnormal,200W_S06_CW_R4_W0573
0.2853283916638438,1.02034771442413,1,Normal,100W_S01_CCW_R4_W0014
0.19119196954021786,0.599224328994751,0,Abnormal,200W_S17_CCW_R4_W0352
0.25284853459023593,0.741433620452881,0,Abnormal,200W_S17_CCW_R4_W0362
2.7077062827688776,7.23686599731445,0,Abnormal,200W_S01_CCW_R4_W0300
0.2668589792651511,0.961452662944794,0,Abnormal,200W_S10_CCW_R4_W0336
0.2868289558521862,0.816385388374329,0,Abnormal,100W_S03_CW_R4_W0073
0.28022891259094673,0.907651603221893,0,Abnormal,200W_S06_CW_R4_W0575
0.22290654418525743,0.803491652011871,1,Normal,100W_S00_CW_R4_W0009
0.29895675960642315,0.99514365196228,0,Abnormal,200W_S10_CW_R4_W0348
0.29703261986957996,0.968309879302979,1,Normal,100W_S01_CCW_R4_W0017
0.2623562959850687,0.762071669101715,0,Abnormal,100W_S03_CW_R4_W0067
0.21532376958591012,0.732934832572937,0,Abnormal,100W_S02_CCW_R4_W0042
0.2968122893283825,0.977786481380463,0,Abnormal,200W_S06_CW_R4_W0582
0.27619043901420726,0.74496728181839,0,Abnormal,100W_S03_CW_R4_W0069
0.1660790135350666,0.53958523273468,0,Abnormal,100W_S08_CW_R4_W0171
0.2749263686762398,0.940218865871429,1,Normal,100W_S01_CCW_R4_W0018
0.2574908106725967,0.803910493850708,0,Abnormal,100W_S08_CW_R4_W0173
0.33916256409773843,1.05706632137299,1,Normal,200W_S03_CCW_R4_W0497
0.1597126489247923,0.51800400018692,0,Abnormal,100W_S09_CW_R4_W0189
0.16075683837576427,0.572200655937195,1,Normal,100W_S00_CCW_R4_W0004
0.29431049303610873,0.988519132137299,0,Abnormal,200W_S20_CW_R4_W0491
0.3096702592704445,0.973016202449799,0,Abnormal,200W_S04_CCW_R4_W0518
0.16190168504484312,0.559910178184509,1,Normal,100W_S05_CCW_R4_W0098
0.37273653176400445,1.59234023094177,0,Abnormal,200W_S08_CW_R4_W0623
0.2224626305984934,0.812519133090973,0,Abnormal,100W_S02_CCW_R4_W0039
0.26449834812628736,0.766405940055847,0,Abnormal,200W_S04_CW_R4_W0532
0.1720616476157779,0.50174355506897,0,Abnormal,100W_S07_CW_R4_W0144
0.3312237349149438,1.30636286735535,1,Normal,200W_S02_CW_R4_W0443
0.21357017169238554,0.587828814983368,0,Abnormal,100W_S20_CCW_R4_W0283
0.3108445477188722,1.51975286006927,0,Abnormal,200W_S04_CCW_R4_W0522
0.1281057938397444,0.41328638792038,0,Abnormal,100W_S09_CCW_R4_W0175
0.252860452019356,0.784655690193176,1,Normal,200W_S02_CW_R4_W0468
0.2421297090660235,0.803664982318878,0,Abnormal,100W_S18_CW_R4_W0247
0.1646424175391001,0.624846041202545,0,Abnormal,100W_S20_CCW_R4_W0274
1.844172121410025,6.2801365852356,0,Abnormal,200W_S01_CW_R4_W0320
0.20668961861838323,0.567045331001282,0,Abnormal,200W_S10_CCW_R4_W0337
0.22108180351453321,0.731829881668091,0,Abnormal,100W_S18_CCW_R4_W0237
0.15677455322540998,0.506665706634521,0,Abnormal,100W_S09_CCW_R4_W0181
0.23823718619935402,0.722414553165436,0,Abnormal,200W_S10_CW_R4_W0350
0.37108207894422324,1.26048827171326,0,Abnormal,200W_S18_CW_R4_W0388
0.39978572164647097,1.39946377277374,0,Abnormal,200W_S04_CW_R4_W0531
0.3517449938125398,1.2327082157135,1,Normal,200W_S02_CW_R4_W0467
0.2808429681415372,0.74496728181839,0,Abnormal,100W_S03_CW_R4_W0070
0.1665775501571665,0.490450650453568,1,Normal,100W_S00_CCW_R4_W0000
0.24134353277895612,0.689446687698364,0,Abnormal,200W_S10_CW_R4_W0347
0.24575814716932337,0.802986085414886,0,Abnormal,100W_S08_CW_R4_W0169
0.2361923263555951,0.76881217956543,0,Abnormal,100W_S18_CW_R4_W0250
0.18947350744942573,0.597701549530029,0,Abnormal,200W_S07_CW_R4_W0597
0.2255555336528538,0.803491652011871,1,Normal,100W_S00_CW_R4_W0008
0.06320029587063117,0.160397499799728,1,Normal,200W_S02_CW_R4_W0437
0.1981246809946867,0.746412932872772,0,Abnormal,100W_S17_CW_R4_W0228
0.24297742504180495,0.759541511535645,0,Abnormal,200W_S07_CCW_R4_W0593
0.349043368548337,1.30636286735535,1,Normal,200W_S02_CW_R4_W0420
0.3518202837315088,1.12082540988922,0,Abnormal,200W_S09_CCW_R4_W0636
0.21164879472596365,0.739618301391602,0,Abnormal,200W_S10_CCW_R4_W0329
0.2255555336528538,0.803491652011871,1,Normal,100W_S00_CW_R4_W0008
0.18425113248637057,0.498227208852768,1,Normal,100W_S05_CCW_R4_W0096
0.21033422195610232,0.730203986167908,0,Abnormal,100W_S02_CW_R4_W0051
0.284567282036477,0.972872495651245,0,Abnormal,200W_S19_CCW_R4_W0398
0.21009252994940092,0.580446481704712,0,Abnormal,100W_S03_CCW_R4_W0058
0.21159154896067106,0.694470286369324,0,Abnormal,200W_S06_CW_R4_W0572
0.3638540416700617,1.30636286735535,1,Normal,200W_S02_CW_R4_W0442
0.5537410233676645,1.7783534526825,0,Abnormal,200W_S18_CW_R4_W0386
0.062413281829958284,0.141130849719048,1,Normal,200W_S02_CW_R4_W0433
0.22290654418525743,0.803491652011871,1,Normal,100W_S00_CW_R4_W0009
0.18476058539156812,0.555002272129059,1,Normal,100W_S05_CW_R4_W0112
2.5892134333745678,7.23686599731445,0,Abnormal,200W_S01_CCW_R4_W0299
0.24681068374609436,0.72588324546814,0,Abnormal,100W_S02_CCW_R4_W0041
0.29124718345875267,0.98986691236496,0,Abnormal,200W_S07_CW_R4_W0596
0.12274443532179238,0.410339385271072,0,Abnormal,100W_S19_CW_R4_W0271
0.300945205579933,0.979548513889313,0,Abnormal,200W_S20_CW_R4_W0496
0.2685105461260483,0.816385388374329,0,Abnormal,100W_S03_CW_R4_W0072
0.15712222082964228,0.442179888486862,0,Abnormal,100W_S19_CW_R4_W0272
0.20356001795536083,0.634022653102875,0,Abnormal,200W_S06_CW_R4_W0580
0.38967997583997926,1.61425840854645,0,Abnormal,200W_S08_CW_R4_W0626
0.22480454041521092,0.717108309268951,0,Abnormal,100W_S03_CW_R4_W0068
0.1713856942797483,0.542711138725281,1,Normal,100W_S00_CCW_R4_W0003
0.2349755525158339,0.658417344093323,0,Abnormal,100W_S02_CCW_R4_W0037
0.1651275959975232,0.508734464645386,0,Abnormal,100W_S09_CW_R4_W0192
0.22290654418525743,0.803491652011871,1,Normal,100W_S00_CW_R4_W0009
0.252860452019356,0.784655690193176,1,Normal,200W_S02_CW_R4_W0452
0.14851111976351425,0.420502036809921,1,Normal,100W_S00_CW_R4_W0007
0.3036131347704976,0.91391384601593,0,Abnormal,200W_S19_CCW_R4_W0404
0.4106983526495407,1.13273119926453,1,Normal,200W_S03_CW_R4_W0506
0.18789662626969042,0.57831859588623,0,Abnormal,100W_S18_CW_R4_W0252
0.21362011807756306,0.741271018981934,1,Normal,100W_S01_CW_R4_W0027
0.22466335259804596,0.63095360994339,0,Abnormal,200W_S17_CCW_R4_W0351
0.18494606881376913,0.537316739559174,1,Normal,100W_S06_CW_R4_W0127
0.2674378558072635,0.830616354942322,1,Normal,200W_S02_CW_R4_W0422
0.17064568366806437,0.523366153240204,0,Abnormal,100W_S09_CCW_R4_W0183
0.19880528105084533,0.666539788246155,0,Abnormal,200W_S17_CCW_R4_W0360
0.3071956891219395,1.15869605541229,0,Abnormal,200W_S10_CW_R4_W0341
0.2166237080331388,0.72855144739151,0,Abnormal,200W_S07_CW_R4_W0602
0.252860452019356,0.784655690193176,1,Normal,200W_S02_CW_R4_W0452
0.20907587222811144,0.636888682842255,0,Abnormal,200W_S10_CCW_R4_W0333
0.18829557930038346,0.615417659282684,1,Normal,100W_S06_CW_R4_W0126
0.24321671575264653,0.751149237155914,0,Abnormal,100W_S03_CCW_R4_W0057
0.22924128519949102,0.652899563312531,0,Abnormal,100W_S07_CCW_R4_W0136
0.13759792244868385,0.388034373521805,0,Abnormal,100W_S09_CW_R4_W0190
0.3014693100108576,0.872764229774475,0,Abnormal,200W_S19_CCW_R4_W0406
0.21380163412411288,0.68339991569519,0,Abnormal,200W_S17_CCW_R4_W0357
0.39575412878134325,1.16884195804596,0,Abnormal,200W_S04_CW_R4_W0527
0.1966296349902681,0.624846041202545,0,Abnormal,100W_S20_CCW_R4_W0275
0.30930729425663667,1.18236029148102,0,Abnormal,200W_S19_CCW_R4_W0400
0.1741052497819683,0.533645153045654,0,Abnormal,100W_S18_CW_R4_W0249
0.24741444649431577,0.877427577972412,1,Normal,200W_S02_CW_R4_W0448
0.30341046082568995,1.19737935066223,0,Abnormal,200W_S10_CW_R4_W0344
0.19768307174053135,0.702854990959167,0,Abnormal,100W_S08_CW_R4_W0167
0.28206746710112307,0.971389532089233,0,Abnormal,200W_S04_CCW_R4_W0515
0.24741661608239782,0.824946999549866,0,Abnormal,100W_S07_CW_R4_W0153
0.252860452019356,0.784655690193176,1,Normal,200W_S02_CW_R4_W0468
0.3842523928390219,1.5142617225647,0,Abnormal,200W_S04_CCW_R4_W0517
0.332760957765773,1.18236029148102,0,Abnormal,200W_S19_CCW_R4_W0399
1.2112079216521134,3.52946209907532,0,Abnormal,200W_S01_CCW_R4_W0313
0.241992546772115,0.710286319255829,0,Abnormal,200W_S17_CCW_R4_W0359
0.16141090600723437,0.503635406494141,0,Abnormal,100W_S19_CW_R4_W0266
0.42556275424571777,1.35516047477722,0,Abnormal,200W_S18_CW_R4_W0387
0.1634516024506337,0.469929069280624,0,Abnormal,100W_S19_CW_R4_W0269
0.29474554620981647,0.99514365196228,0,Abnormal,200W_S10_CW_R4_W0349
2.1207968835758892,5.71735525131226,0,Abnormal,200W_S01_CW_R4_W0324
0.37061607783156814,1.23114848136902,1,Normal,200W_S02_CW_R4_W0446
0.22961408638262074,0.712189733982086,0,Abnormal,100W_S02_CW_R4_W0053
0.21626278972618512,0.587828814983368,0,Abnormal,100W_S20_CCW_R4_W0282
0.289917936035067,0.907651603221893,0,Abnormal,200W_S06_CW_R4_W0574
0.2774158284158439,0.872928619384766,0,Abnormal,200W_S06_CW_R4_W0579
0.5823093458666263,2.05642771720886,0,Abnormal,200W_S08_CW_R4_W0620
0.24481035343577423,0.757075071334839,0,Abnormal,200W_S10_CW_R4_W0342
0.16933758082976913,0.513565301895142,0,Abnormal,100W_S09_CCW_R4_W0177
2.7157488077555727,7.8650336265564,0,Abnormal,200W_S01_CCW_R4_W0296
0.2410160518020795,0.812519133090973,0,Abnormal,100W_S02_CCW_R4_W0038
0.26409982198605114,0.784655690193176,1,Normal,200W_S02_CW_R4_W0430
0.21921932418649281,0.628731429576874,0,Abnormal,100W_S03_CW_R4_W0071
0.2644008044236473,0.848235428333282,0,Abnormal,100W_S17_CW_R4_W0233
0.1682643048990455,0.513565301895142,0,Abnormal,100W_S09_CCW_R4_W0176
0.24691332238270752,0.907435297966003,1,Normal,200W_S02_CW_R4_W0421
0.2908867297054179,1.01319146156311,0,Abnormal,200W_S19_CCW_R4_W0402
0.1798069240426738,0.715743660926819,0,Abnormal,100W_S08_CW_R4_W0168
0.3593817004091295,1.5142617225647,0,Abnormal,200W_S04_CCW_R4_W0516
0.4464654386690015,1.6937974691391,0,Abnormal,200W_S18_CW_R4_W0389
0.1824673413344462,0.554408550262451,1,Normal,100W_S06_CW_R4_W0133
0.14450518623825637,0.430517286062241,0,Abnormal,100W_S19_CW_R4_W0270
0.24183987906513307,0.741590797901154,0,Abnormal,200W_S20_CW_R4_W0493
0.21826915923288845,0.818049788475037,1,Normal,200W_S02_CW_R4_W0454
0.20882348852799085,0.599224328994751,0,Abnormal,200W_S17_CCW_R4_W0353
0.4231746092272054,1.19627487659454,0,Abnormal,200W_S04_CW_R4_W0534
0.1619711662793986,0.502997040748596,1,Normal,100W_S05_CW_R4_W0108
0.23952618943847706,0.681755661964417,0,Abnormal,200W_S10_CW_R4_W0346
0.21986614229864232,0.665474116802216,0,Abnormal,200W_S07_CCW_R4_W0588
0.24741444649431577,0.877427577972412,1,Normal,200W_S02_CW_R4_W0448
0.14037408106272853,0.469929069280624,0,Abnormal,100W_S19_CW_R4_W0268
0.16538496123591612,0.525195479393005,0,Abnormal,100W_S09_CW_R4_W0186
0.24953879334869564,0.74515038728714,0,Abnormal,100W_S03_CCW_R4_W0060
0.13735963754263633,0.818049788475037,1,Normal,200W_S02_CW_R4_W0432
0.06320313854035307,0.163764953613281,1,Normal,200W_S02_CW_R4_W0434
0.32540386322728976,1.05806708335876,1,Normal,200W_S03_CW_R4_W0509
0.36626501858545457,1.23114848136902,1,Normal,200W_S02_CW_R4_W0423
0.19964890872997343,0.528392314910889,0,Abnormal,100W_S02_CW_R4_W0044
0.33593962370738845,1.1912134885788,1,Normal,200W_S02_CW_R4_W0447
0.2685695726997771,0.725878059864044,0,Abnormal,200W_S04_CW_R4_W0528
1.5398329758260005,4.66854763031006,0,Abnormal,200W_S01_CW_R4_W0326
0.21486273943451714,0.900335133075714,0,Abnormal,100W_S08_CW_R4_W0165
0.1713856942797483,0.542711138725281,1,Normal,100W_S00_CCW_R4_W0003
0.3517449938125398,1.2327082157135,1,Normal,200W_S02_CW_R4_W0467
0.1232237318814191,0.427045732736588,0,Abnormal,100W_S09_CW_R4_W0184
0.22635431644508264,0.693516254425049,0,Abnormal,200W_S17_CCW_R4_W0355
0.2659892829672618,0.779283106327057,0,Abnormal,200W_S19_CCW_R4_W0401
0.22884143352496408,0.730203986167908,0,Abnormal,100W_S02_CW_R4_W0052
0.1786403748101016,0.527281761169434,1,Normal,100W_S05_CW_R4_W0105
0.44171527947221895,1.78460359573364,0,Abnormal,200W_S18_CW_R4_W0393
0.2521665718817155,0.704066097736359,0,Abnormal,100W_S07_CCW_R4_W0140
0.13387079267238416,0.41241192817688,0,Abnormal,100W_S19_CW_R4_W0267
0.21571924656399974,0.905199408531189,0,Abnormal,100W_S17_CW_R4_W0229
0.25164167834818013,0.791787922382355,0,Abnormal,200W_S20_CW_R4_W0494
0.3796168706157367,1.2327082157135,1,Normal,200W_S02_CW_R4_W0466
0.2367219760245199,0.774988174438477,0,Abnormal,100W_S17_CW_R4_W0231
0.29136147126485806,0.872928619384766,0,Abnormal,200W_S06_CW_R4_W0578
0.29174924081441683,1.02351772785187,1,Normal,200W_S02_CW_R4_W0449
0.23201645706285676,0.802986085414886,0,Abnormal,100W_S08_CW_R4_W0170
0.27439577126928355,0.924538016319275,0,Abnormal,200W_S04_CCW_R4_W0523
0.18240344163465466,0.540049970149994,0,Abnormal,100W_S07_CW_R4_W0147
