acc_Y_std,acc_Y_rms,label_binary,class_label,window_id
1.4026374427482453,1.427309238746642,0,Abnormal,200W_S01_CW_R4_W0318
0.03447517497449636,0.034475331387963104,1,Normal,200W_S02_CW_R4_W0473
0.11501273064921548,0.11667942956558655,1,Normal,100W_S06_CW_R4_W0126
0.132486833860292,0.13479075825152995,0,Abnormal,100W_S07_CW_R4_W0152
2.4117740175217266,2.4291306970372046,0,Abnormal,200W_S01_CCW_R4_W0306
0.09585129501478677,0.09853212360631326,1,Normal,100W_S05_CW_R4_W0107
0.1221971567795536,0.1255769416414945,0,Abnormal,100W_S07_CCW_R4_W0142
0.10246883515653304,0.10722321512834113,1,Normal,100W_S05_CCW_R4_W0098
0.21646598111137458,0.21983045812166116,1,Normal,200W_S02_CW_R4_W0462
0.14514273837239294,0.14536219767028782,0,Abnormal,100W_S02_CW_R4_W0049
0.09402123394735643,0.09413166002390685,0,Abnormal,100W_S17_CW_R4_W0225
0.15886048562377936,0.16183485884657647,0,Abnormal,200W_S09_CCW_R4_W0634
0.17408812682345157,0.17424714974396724,0,Abnormal,200W_S10_CCW_R4_W0330
0.18913235142933363,0.1895584365481404,1,Normal,200W_S02_CW_R4_W0451
0.2007873536381588,0.20386973716859438,0,Abnormal,200W_S04_CW_R4_W0533
0.13574450144043831,0.13575247216735603,1,Normal,200W_S03_CCW_R4_W0499
0.20975588952499993,0.21378091060563661,1,Normal,200W_S02_CW_R4_W0465
0.33165874220395175,0.3324375614066107,0,Abnormal,200W_S18_CW_R4_W0391
0.10801544035058339,0.10862809310473315,1,Normal,100W_S00_CCW_R4_W0002
2.515490790240642,2.5872430975967835,0,Abnormal,200W_S01_CCW_R4_W0307
1.3695870570943942,1.4236205771565749,0,Abnormal,200W_S01_CW_R4_W0316
0.10801544035058339,0.10862809310473315,1,Normal,100W_S00_CCW_R4_W0002
0.14069279135100884,0.15114093219831165,0,Abnormal,200W_S20_CW_R4_W0489
0.13806682545525165,0.1391689753334452,0,Abnormal,100W_S07_CW_R4_W0145
2.4966302289756355,2.5349728696417984,0,Abnormal,200W_S01_CCW_R4_W0315
0.14185126834491765,0.142102151742696,0,Abnormal,100W_S08_CW_R4_W0166
0.08750821779840369,0.08966718627229672,0,Abnormal,100W_S09_CCW_R4_W0182
0.2230947200742315,0.2243668355323632,0,Abnormal,200W_S04_CCW_R4_W0520
0.1565757882759569,0.15750140141121244,1,Normal,100W_S01_CW_R4_W0033
0.16822103041819322,0.16822899605572497,0,Abnormal,100W_S18_CCW_R4_W0240
0.1742701702886223,0.17432543190267935,1,Normal,100W_S01_CCW_R4_W0018
0.15776603966524327,0.16218691528056664,0,Abnormal,100W_S08_CW_R4_W0172
0.18736735350475894,0.19519729409544426,0,Abnormal,200W_S09_CCW_R4_W0632
0.18913235142933363,0.1895584365481404,1,Normal,200W_S02_CW_R4_W0451
0.12400450391766231,0.12627175140120303,0,Abnormal,100W_S18_CCW_R4_W0236
0.20697801849938144,0.20798253634143585,0,Abnormal,200W_S04_CCW_R4_W0513
0.18913235142933363,0.1895584365481404,1,Normal,200W_S02_CW_R4_W0467
0.1361801051484904,0.13821769166784376,0,Abnormal,100W_S17_CW_R4_W0230
0.11842201624611125,0.1210606996502046,0,Abnormal,100W_S07_CCW_R4_W0143
0.14839220835285977,0.14895682396038218,0,Abnormal,100W_S03_CW_R4_W0066
0.854863419701845,0.8990173620144929,0,Abnormal,200W_S01_CCW_R4_W0309
0.09231751509149358,0.09554852566315573,1,Normal,100W_S00_CCW_R4_W0001
2.507946171153343,2.557997309961732,0,Abnormal,200W_S01_CCW_R4_W0311
0.13267114380768233,0.133939389535762,1,Normal,200W_S02_CW_R4_W0421
0.13199731387249075,0.13512607666540064,1,Normal,200W_S03_CW_R4_W0508
0.7217303866642449,0.7230447396339668,0,Abnormal,200W_S01_CCW_R4_W0305
0.14616051292943505,0.14761365379331995,1,Normal,100W_S01_CW_R4_W0032
1.1334220736710563,1.232683129154731,0,Abnormal,200W_S01_CCW_R4_W0312
0.15433985377636658,0.15468893652601773,0,Abnormal,200W_S09_CCW_R4_W0629
0.15256880086688127,0.1533413157194894,1,Normal,200W_S02_CW_R4_W0460
0.14163700243680744,0.14454273985683364,0,Abnormal,100W_S02_CW_R4_W0050
0.08555852767004535,0.08965667068887534,0,Abnormal,100W_S09_CCW_R4_W0178
0.16523983380254914,0.1662759314299951,0,Abnormal,200W_S04_CCW_R4_W0514
0.18913235142933363,0.1895584365481404,1,Normal,200W_S02_CW_R4_W0467
0.16691295426662514,0.1675835596186081,1,Normal,200W_S02_CW_R4_W0463
0.10812271542729027,0.11174496902470389,1,Normal,100W_S06_CW_R4_W0133
0.18170362597179013,0.18427030059573202,0,Abnormal,200W_S20_CW_R4_W0492
0.1255452960853146,0.1256587046135441,1,Normal,100W_S05_CCW_R4_W0099
0.1098779602108288,0.11061968079623843,1,Normal,100W_S05_CCW_R4_W0096
0.03434437180164166,0.03449868932617618,1,Normal,200W_S02_CW_R4_W0437
0.1404409448027746,0.1406838379808897,1,Normal,100W_S01_CW_R4_W0029
0.16109094061728577,0.16359172206422734,0,Abnormal,200W_S10_CCW_R4_W0327
0.1888529581077994,0.18886433690344123,0,Abnormal,200W_S07_CW_R4_W0599
0.1359939886776226,0.14000816344465436,0,Abnormal,100W_S20_CCW_R4_W0279
0.20975588952499993,0.21378091060563661,1,Normal,200W_S02_CW_R4_W0465
0.16495387118536814,0.17960583141740832,0,Abnormal,200W_S10_CCW_R4_W0331
0.1448228218196494,0.14506944103572678,0,Abnormal,100W_S03_CCW_R4_W0055
0.16691295426662514,0.1675835596186081,1,Normal,200W_S02_CW_R4_W0447
0.11883616481525745,0.12263362975960516,0,Abnormal,100W_S07_CCW_R4_W0138
0.08150375756221594,0.08302510371207082,0,Abnormal,100W_S09_CW_R4_W0193
0.1070440843824866,0.1131073875757178,0,Abnormal,200W_S17_CCW_R4_W0356
0.17064854147442568,0.17736711533181154,1,Normal,200W_S02_CW_R4_W0431
0.10741955120668877,0.10920911602227965,1,Normal,100W_S05_CCW_R4_W0103
0.1742701702886223,0.17432543190267935,1,Normal,100W_S01_CCW_R4_W0018
0.1589843076367021,0.15904743501804505,1,Normal,200W_S02_CW_R4_W0459
0.12316802724339411,0.14021288676949914,0,Abnormal,200W_S07_CCW_R4_W0590
0.24779115405210486,0.24816787973129414,0,Abnormal,200W_S04_CW_R4_W0530
0.1742701702886223,0.17432543190267935,1,Normal,100W_S01_CCW_R4_W0018
0.1379095252616954,0.14087808197068896,0,Abnormal,200W_S07_CCW_R4_W0584
0.1825372113265969,0.18317323567376356,1,Normal,100W_S01_CW_R4_W0024
0.17064854147442568,0.17736711533181154,1,Normal,200W_S02_CW_R4_W0431
0.4321017911525537,0.43302151396568817,0,Abnormal,200W_S08_CW_R4_W0617
0.17409689281012486,0.17574241965172366,0,Abnormal,200W_S19_CCW_R4_W0397
0.10812271542729027,0.11174496902470389,1,Normal,100W_S06_CW_R4_W0133
0.17723597319595913,0.17724571740216497,0,Abnormal,200W_S07_CW_R4_W0595
0.15954398145864165,0.15955007349084507,0,Abnormal,100W_S03_CCW_R4_W0056
0.10445407333617748,0.10837477376089986,1,Normal,100W_S05_CCW_R4_W0101
0.1825372113265969,0.18317323567376356,1,Normal,100W_S01_CW_R4_W0024
0.10543300845723304,0.1103505671192107,0,Abnormal,200W_S07_CCW_R4_W0583
0.0974145382243962,0.09750803017301446,1,Normal,100W_S05_CW_R4_W0111
0.15896471764790304,0.15939058031234377,1,Normal,200W_S02_CW_R4_W0448
0.16496153247052714,0.16785240360024503,1,Normal,100W_S01_CW_R4_W0031
0.14883773459469174,0.15030843189975346,0,Abnormal,200W_S07_CW_R4_W0594
0.1684737804552154,0.16890833543947772,1,Normal,200W_S03_CW_R4_W0505
0.1355743533866185,0.13725840968918634,0,Abnormal,100W_S18_CCW_R4_W0241
0.13470216785246258,0.13470403548963056,0,Abnormal,200W_S06_CW_R4_W0573
0.16146272450838,0.1615925621648761,1,Normal,100W_S01_CCW_R4_W0014
0.10144206697137907,0.10551183300255056,0,Abnormal,200W_S17_CCW_R4_W0352
0.14764076322145947,0.16133023084186174,0,Abnormal,200W_S17_CCW_R4_W0362
2.504477433211558,2.5547173127057756,0,Abnormal,200W_S01_CCW_R4_W0300
0.15970838961267547,0.16151755675593968,0,Abnormal,200W_S10_CCW_R4_W0336
0.1546905041788463,0.15541307234870422,0,Abnormal,100W_S03_CW_R4_W0073
0.16403596333305648,0.16502405136950493,0,Abnormal,200W_S06_CW_R4_W0575
0.1123296411497401,0.11233745750176094,1,Normal,100W_S00_CW_R4_W0009
0.19443028472846427,0.19464145027045224,0,Abnormal,200W_S10_CW_R4_W0348
0.18314168284676666,0.18585902019082856,1,Normal,100W_S01_CCW_R4_W0017
0.1511104638697402,0.15124443696060585,0,Abnormal,100W_S03_CW_R4_W0067
0.1360750997685881,0.14193211374618486,0,Abnormal,100W_S02_CCW_R4_W0042
0.19124565573725638,0.1919665650619808,0,Abnormal,200W_S06_CW_R4_W0582
0.14168891015236923,0.14252385532136874,0,Abnormal,100W_S03_CW_R4_W0069
0.10749853730476741,0.10780076130542468,0,Abnormal,100W_S08_CW_R4_W0171
0.1742701702886223,0.17432543190267935,1,Normal,100W_S01_CCW_R4_W0018
0.15330839581707628,0.1534610430764282,0,Abnormal,100W_S08_CW_R4_W0173
0.17790590909232074,0.17836712316604011,1,Normal,200W_S03_CCW_R4_W0497
0.09323294127051428,0.09323763622835153,0,Abnormal,100W_S09_CW_R4_W0189
0.09219098032544945,0.09326500360370105,1,Normal,100W_S00_CCW_R4_W0004
0.20299990335900486,0.2042753792731925,0,Abnormal,200W_S20_CW_R4_W0491
0.16069001160084392,0.16356601402124007,0,Abnormal,200W_S04_CCW_R4_W0518
0.10246883515653304,0.10722321512834113,1,Normal,100W_S05_CCW_R4_W0098
0.2468684276379187,0.25301047873638716,0,Abnormal,200W_S08_CW_R4_W0623
0.15184087287747383,0.15362926386975995,0,Abnormal,100W_S02_CCW_R4_W0039
0.16265190276865252,0.16520572337612663,0,Abnormal,200W_S04_CW_R4_W0532
0.09384902936762606,0.09397612955140323,0,Abnormal,100W_S07_CW_R4_W0144
0.1589843076367021,0.15904743501804505,1,Normal,200W_S02_CW_R4_W0443
0.1297667025835587,0.1326402625416761,0,Abnormal,100W_S20_CCW_R4_W0283
0.16984836784751836,0.17113533632796676,0,Abnormal,200W_S04_CCW_R4_W0522
0.07975715240710958,0.08220679253559579,0,Abnormal,100W_S09_CCW_R4_W0175
0.16413581240504269,0.16461046688956063,1,Normal,200W_S02_CW_R4_W0468
0.15109202839250582,0.15269479249966417,0,Abnormal,100W_S18_CW_R4_W0247
0.09006195948038455,0.09210519703994198,0,Abnormal,100W_S20_CCW_R4_W0274
1.4595454326891342,1.4901053524285162,0,Abnormal,200W_S01_CW_R4_W0320
0.12645196253607233,0.13771863427612244,0,Abnormal,200W_S10_CCW_R4_W0337
0.16451665285695502,0.16506575236949847,0,Abnormal,100W_S18_CCW_R4_W0237
0.09082682138761283,0.09117163890926498,0,Abnormal,100W_S09_CCW_R4_W0181
0.1547823914222091,0.15714553080193355,0,Abnormal,200W_S10_CW_R4_W0350
0.2397714700677641,0.24211983848551524,0,Abnormal,200W_S18_CW_R4_W0388
0.22301294355138176,0.22656321821453596,0,Abnormal,200W_S04_CW_R4_W0531
0.18913235142933363,0.1895584365481404,1,Normal,200W_S02_CW_R4_W0467
0.15681960957712124,0.15711361854286923,0,Abnormal,100W_S03_CW_R4_W0070
0.08618673285251283,0.08618820233891894,1,Normal,100W_S00_CCW_R4_W0000
0.1651071029345977,0.16746629387045844,0,Abnormal,200W_S10_CW_R4_W0347
0.15102472390786256,0.15102506215735795,0,Abnormal,100W_S08_CW_R4_W0169
0.1603496109094748,0.16681067107078607,0,Abnormal,100W_S18_CW_R4_W0250
0.11081752251108631,0.1131836506245859,0,Abnormal,200W_S07_CW_R4_W0597
0.11951046596197505,0.12220045282499059,1,Normal,100W_S00_CW_R4_W0008
0.03434437180164166,0.03449868932617618,1,Normal,200W_S02_CW_R4_W0437
0.10262858857637401,0.1033627623978424,0,Abnormal,100W_S17_CW_R4_W0228
0.1389094380464669,0.14650690466656657,0,Abnormal,200W_S07_CCW_R4_W0593
0.17970872453366526,0.17975542820238755,1,Normal,200W_S02_CW_R4_W0420
0.18927356609434307,0.20398152772768152,0,Abnormal,200W_S09_CCW_R4_W0636
0.1349794084741187,0.1398309178592412,0,Abnormal,200W_S10_CCW_R4_W0329
0.11951046596197505,0.12220045282499059,1,Normal,100W_S00_CW_R4_W0008
0.1098779602108288,0.11061968079623843,1,Normal,100W_S05_CCW_R4_W0096
0.14815030827335596,0.1483124299623014,0,Abnormal,100W_S02_CW_R4_W0051
0.18132051663076287,0.18139349196951352,0,Abnormal,200W_S19_CCW_R4_W0398
0.12621710360702362,0.13062007100633388,0,Abnormal,100W_S03_CCW_R4_W0058
0.11057848373270003,0.11476584155561102,0,Abnormal,200W_S06_CW_R4_W0572
0.20412288601188955,0.20462750270352542,1,Normal,200W_S02_CW_R4_W0442
0.3172475811013484,0.3172566424152805,0,Abnormal,200W_S18_CW_R4_W0386
0.034933427615516995,0.03502641002035952,1,Normal,200W_S02_CW_R4_W0433
0.1123296411497401,0.11233745750176094,1,Normal,100W_S00_CW_R4_W0009
0.11607183895188436,0.11768548769142523,1,Normal,100W_S05_CW_R4_W0112
2.3597784768264334,2.3697688170123317,0,Abnormal,200W_S01_CCW_R4_W0299
0.15960038334068216,0.15967684694074472,0,Abnormal,100W_S02_CCW_R4_W0041
0.143590124466474,0.1504188440832513,0,Abnormal,200W_S07_CW_R4_W0596
0.07618634940901275,0.07758271792996137,0,Abnormal,100W_S19_CW_R4_W0271
0.17981014292761138,0.18337358076275018,0,Abnormal,200W_S20_CW_R4_W0496
0.15594441484851337,0.15755307889593856,0,Abnormal,100W_S03_CW_R4_W0072
0.09092148478888368,0.09422217656183114,0,Abnormal,100W_S19_CW_R4_W0272
0.1126843170564599,0.1193518025750195,0,Abnormal,200W_S06_CW_R4_W0580
0.28286745308617667,0.28347200259183236,0,Abnormal,200W_S08_CW_R4_W0626
0.14537707260041094,0.145515247825459,0,Abnormal,100W_S03_CW_R4_W0068
0.08850383046912497,0.0896334272455086,1,Normal,100W_S00_CCW_R4_W0003
0.16076383487351256,0.16110576334226404,0,Abnormal,100W_S02_CCW_R4_W0037
0.09658425377001015,0.09855143258395078,0,Abnormal,100W_S09_CW_R4_W0192
0.1123296411497401,0.11233745750176094,1,Normal,100W_S00_CW_R4_W0009
0.16413581240504269,0.16461046688956063,1,Normal,200W_S02_CW_R4_W0452
0.08474352776868141,0.08524924751656553,1,Normal,100W_S00_CW_R4_W0007
0.16804651268661935,0.17369034974415562,0,Abnormal,200W_S19_CCW_R4_W0404
0.18634572274399,0.1893140895008183,1,Normal,200W_S03_CW_R4_W0506
0.11422492721818571,0.11432587551345542,0,Abnormal,100W_S18_CW_R4_W0252
0.1486980422776973,0.14873380789984886,1,Normal,100W_S01_CW_R4_W0027
0.12200973532173709,0.12306929987454737,0,Abnormal,200W_S17_CCW_R4_W0351
0.10318391700097278,0.10582635996878474,1,Normal,100W_S06_CW_R4_W0127
0.189791847818209,0.19066685926762245,1,Normal,200W_S02_CW_R4_W0422
0.1000186284716788,0.10554942645114984,0,Abnormal,100W_S09_CCW_R4_W0183
0.11242522941204894,0.11703823345697976,0,Abnormal,200W_S17_CCW_R4_W0360
0.18589140248273617,0.19101700818617656,0,Abnormal,200W_S10_CW_R4_W0341
0.14428171435883522,0.15098117295475585,0,Abnormal,200W_S07_CW_R4_W0602
0.16413581240504269,0.16461046688956063,1,Normal,200W_S02_CW_R4_W0452
0.1292128729524515,0.1400153523150779,0,Abnormal,200W_S10_CCW_R4_W0333
0.11501273064921548,0.11667942956558655,1,Normal,100W_S06_CW_R4_W0126
0.13553760627852726,0.13615823096929966,0,Abnormal,100W_S03_CCW_R4_W0057
0.13457312310026018,0.13582091351524686,0,Abnormal,100W_S07_CCW_R4_W0136
0.07031819741510324,0.0726792143014642,0,Abnormal,100W_S09_CW_R4_W0190
0.19602378311185176,0.1963377843690646,0,Abnormal,200W_S19_CCW_R4_W0406
0.12895351662526375,0.13480646081909503,0,Abnormal,200W_S17_CCW_R4_W0357
0.21043063469271553,0.21226701494926584,0,Abnormal,200W_S04_CW_R4_W0527
0.12610863462209465,0.1262542767177489,0,Abnormal,100W_S20_CCW_R4_W0275
0.1795874946168345,0.18339440442720104,0,Abnormal,200W_S19_CCW_R4_W0400
0.12052597263531632,0.12077734799463802,0,Abnormal,100W_S18_CW_R4_W0249
0.15896471764790304,0.15939058031234377,1,Normal,200W_S02_CW_R4_W0448
0.19671721333738035,0.1969539415687673,0,Abnormal,200W_S10_CW_R4_W0344
0.1053314941528692,0.10592885905284297,0,Abnormal,100W_S08_CW_R4_W0167
0.1871713709492705,0.18784478828080972,0,Abnormal,200W_S04_CCW_R4_W0515
0.12691174360715832,0.12750699674600022,0,Abnormal,100W_S07_CW_R4_W0153
0.16413581240504269,0.16461046688956063,1,Normal,200W_S02_CW_R4_W0468
0.21898080655106916,0.2189873211800831,0,Abnormal,200W_S04_CCW_R4_W0517
0.1779178335935155,0.19349384237546427,0,Abnormal,200W_S19_CCW_R4_W0399
0.8383680734487086,0.8581154141617511,0,Abnormal,200W_S01_CCW_R4_W0313
0.12516985725018184,0.14414034438076978,0,Abnormal,200W_S17_CCW_R4_W0359
0.08945456099643,0.08961035162623443,0,Abnormal,100W_S19_CW_R4_W0266
0.31015184909048554,0.31018645034652287,0,Abnormal,200W_S18_CW_R4_W0387
0.09594013270070492,0.09618978636243292,0,Abnormal,100W_S19_CW_R4_W0269
0.17619791857338102,0.18070230493794814,0,Abnormal,200W_S10_CW_R4_W0349
1.7117883259663955,1.721857953769032,0,Abnormal,200W_S01_CW_R4_W0324
0.21646598111137458,0.21983045812166116,1,Normal,200W_S02_CW_R4_W0446
0.14248740638828747,0.145123402372317,0,Abnormal,100W_S02_CW_R4_W0053
0.14222554801418283,0.14601571665760618,0,Abnormal,100W_S20_CCW_R4_W0282
0.1759021412858244,0.17789105208693784,0,Abnormal,200W_S06_CW_R4_W0574
0.16955669913879517,0.17162496927191895,0,Abnormal,200W_S06_CW_R4_W0579
0.4549378249445235,0.4555180808864531,0,Abnormal,200W_S08_CW_R4_W0620
0.1534277483599567,0.15641531043123924,0,Abnormal,200W_S10_CW_R4_W0342
0.09881047636301021,0.10154829387626133,0,Abnormal,100W_S09_CCW_R4_W0177
2.51453594693711,2.586877200341874,0,Abnormal,200W_S01_CCW_R4_W0296
0.15628497237679725,0.1569543538055242,0,Abnormal,100W_S02_CCW_R4_W0038
0.18832769277940542,0.19205122641445202,1,Normal,200W_S02_CW_R4_W0430
0.14264863421412824,0.14358673035707054,0,Abnormal,100W_S03_CW_R4_W0071
0.13895423228303713,0.14115582696398307,0,Abnormal,100W_S17_CW_R4_W0233
0.11316906783813338,0.11638540770349388,0,Abnormal,100W_S09_CCW_R4_W0176
0.13267114380768233,0.133939389535762,1,Normal,200W_S02_CW_R4_W0421
0.1917991902771652,0.19195070684432372,0,Abnormal,200W_S19_CCW_R4_W0402
0.12722343346874454,0.1294889488315794,0,Abnormal,100W_S08_CW_R4_W0168
0.23504548095601324,0.235173651228825,0,Abnormal,200W_S04_CCW_R4_W0516
0.30147273691297305,0.3019859346298299,0,Abnormal,200W_S18_CW_R4_W0389
0.10812271542729027,0.11174496902470389,1,Normal,100W_S06_CW_R4_W0133
0.0765339686887503,0.0796232237171921,0,Abnormal,100W_S19_CW_R4_W0270
0.13911315107023975,0.14646321619700287,0,Abnormal,200W_S20_CW_R4_W0493
0.14698292093021953,0.15216966739383175,1,Normal,200W_S02_CW_R4_W0454
0.1250386415728795,0.12734617325186354,0,Abnormal,200W_S17_CCW_R4_W0353
0.25708900775879767,0.25718432504966315,0,Abnormal,200W_S04_CW_R4_W0534
0.10710455625274894,0.10781838362450738,1,Normal,100W_S05_CW_R4_W0108
0.15396850384458866,0.15783526754492794,0,Abnormal,200W_S10_CW_R4_W0346
0.13676193227877165,0.1449662919199951,0,Abnormal,200W_S07_CCW_R4_W0588
0.15896471764790304,0.15939058031234377,1,Normal,200W_S02_CW_R4_W0448
0.08979685880956417,0.09503259836821656,0,Abnormal,100W_S19_CW_R4_W0268
0.09301329490855162,0.0930647039908286,0,Abnormal,100W_S09_CW_R4_W0186
0.14268529970179078,0.14306540237184104,0,Abnormal,100W_S03_CCW_R4_W0060
0.08883167675539119,0.08973988583178429,1,Normal,200W_S02_CW_R4_W0432
0.034477853985015926,0.03448068811270461,1,Normal,200W_S02_CW_R4_W0434
0.1728129208648167,0.1731223184472811,1,Normal,200W_S03_CW_R4_W0509
0.22808253194747583,0.23228486472353613,1,Normal,200W_S02_CW_R4_W0423
0.1249253558940389,0.12494198401475527,0,Abnormal,100W_S02_CW_R4_W0044
0.16691295426662514,0.1675835596186081,1,Normal,200W_S02_CW_R4_W0447
0.16249317345401376,0.16489962797057475,0,Abnormal,200W_S04_CW_R4_W0528
1.3862397159881295,1.3953500060186232,0,Abnormal,200W_S01_CW_R4_W0326
0.1459641713150343,0.15086253483128723,0,Abnormal,100W_S08_CW_R4_W0165
0.08850383046912497,0.0896334272455086,1,Normal,100W_S00_CCW_R4_W0003
0.18913235142933363,0.1895584365481404,1,Normal,200W_S02_CW_R4_W0467
0.06388176966049272,0.06419179594466502,0,Abnormal,100W_S09_CW_R4_W0184
0.1186090887607172,0.12637481010872753,0,Abnormal,200W_S17_CCW_R4_W0355
0.17112645103600563,0.1753858846028912,0,Abnormal,200W_S19_CCW_R4_W0401
0.15188646574374184,0.15190128494660224,0,Abnormal,100W_S02_CW_R4_W0052
0.11637350410610016,0.11764577549143192,1,Normal,100W_S05_CW_R4_W0105
0.30009975189963645,0.3005028736204203,0,Abnormal,200W_S18_CW_R4_W0393
0.10201849306228279,0.10690420629871755,0,Abnormal,100W_S07_CCW_R4_W0140
0.07260650139559845,0.07360680806472965,0,Abnormal,100W_S19_CW_R4_W0267
0.12681071956861506,0.12865218375231946,0,Abnormal,100W_S17_CW_R4_W0229
