acc_Sum_rms,acc_Sum_kurtosis,label_binary,class_label,window_id
1.5480385645738315,0.8651100129158165,0,Abnormal,200W_S01_CW_R4_W0318
0.06313945412064444,0.43950904471970365,1,Normal,200W_S02_CW_R4_W0473
0.18829557930038346,0.7554886272411241,1,Normal,100W_S06_CW_R4_W0126
0.27009582742994037,0.5202181876596708,0,Abnormal,100W_S07_CW_R4_W0152
2.61395059918632,-0.1845759013838708,0,Abnormal,200W_S01_CCW_R4_W0306
0.16565108639622156,0.4305151590536376,1,Normal,100W_S05_CW_R4_W0107
0.20073383588580565,1.6197093651235015,0,Abnormal,100W_S07_CCW_R4_W0142
0.16190168504484312,1.7349286301519706,1,Normal,100W_S05_CCW_R4_W0098
0.37061607783156814,1.0154808564233786,1,Normal,200W_S02_CW_R4_W0462
0.22072313227208148,1.529449780132511,0,Abnormal,100W_S02_CW_R4_W0049
0.17166606350500915,0.856338223004887,0,Abnormal,100W_S17_CW_R4_W0225
0.2570446250816065,0.37346532105096575,0,Abnormal,200W_S09_CCW_R4_W0634
0.26985970154124567,2.661506650689315,0,Abnormal,200W_S10_CCW_R4_W0330
0.3517449938125398,0.9474737899911085,1,Normal,200W_S02_CW_R4_W0451
0.29925931200985173,2.539939454140752,0,Abnormal,200W_S04_CW_R4_W0533
0.35609013388269206,0.6417790550673792,1,Normal,200W_S03_CCW_R4_W0499
0.29174924081441683,1.2102628025793862,1,Normal,200W_S02_CW_R4_W0465
0.44477150392471415,0.7193704429113508,0,Abnormal,200W_S18_CW_R4_W0391
0.16986782442068613,1.3903119352851991,1,Normal,100W_S00_CCW_R4_W0002
2.7112837264728737,-0.2564567786612315,0,Abnormal,200W_S01_CCW_R4_W0307
1.8349546072396978,2.007423448733064,0,Abnormal,200W_S01_CW_R4_W0316
0.16986782442068613,1.3903119352851991,1,Normal,100W_S00_CCW_R4_W0002
0.24599344501496415,0.5401279025696715,0,Abnormal,200W_S20_CW_R4_W0489
0.25791577512424935,0.7487482492549695,0,Abnormal,100W_S07_CW_R4_W0145
2.6675430896235,-0.2612840824298468,0,Abnormal,200W_S01_CCW_R4_W0315
0.2447446850507638,1.897077833722535,0,Abnormal,100W_S08_CW_R4_W0166
0.13068735295808856,1.7496661691631292,0,Abnormal,100W_S09_CCW_R4_W0182
0.35217108473436476,0.7453201983654405,0,Abnormal,200W_S04_CCW_R4_W0520
0.23254003959197786,3.551084660716616,1,Normal,100W_S01_CW_R4_W0033
0.21981826933408144,1.1105154460639817,0,Abnormal,100W_S18_CCW_R4_W0240
0.2749263686762398,1.6579373342996453,1,Normal,100W_S01_CCW_R4_W0018
0.2508323671497481,1.328906652238361,0,Abnormal,100W_S08_CW_R4_W0172
0.3488482237101045,0.8925360163117118,0,Abnormal,200W_S09_CCW_R4_W0632
0.3517449938125398,0.9474737899911085,1,Normal,200W_S02_CW_R4_W0451
0.18534183317299568,1.8880285618617618,0,Abnormal,100W_S18_CCW_R4_W0236
0.3774932692378871,0.7512019875679443,0,Abnormal,200W_S04_CCW_R4_W0513
0.3517449938125398,0.9474737899911085,1,Normal,200W_S02_CW_R4_W0467
0.27508175368839266,0.6229570004981624,0,Abnormal,100W_S17_CW_R4_W0230
0.23850005070904412,0.751098171987759,0,Abnormal,100W_S07_CCW_R4_W0143
0.28626198596847646,0.009710336788524732,0,Abnormal,100W_S03_CW_R4_W0066
1.2440998829497893,0.17217381040593915,0,Abnormal,200W_S01_CCW_R4_W0309
0.15470767282673592,1.871238002910463,1,Normal,100W_S00_CCW_R4_W0001
2.7069501486798524,-0.22139576926365745,0,Abnormal,200W_S01_CCW_R4_W0311
0.24691332238270752,2.16697030854942,1,Normal,200W_S02_CW_R4_W0421
0.3110647563033901,-0.13225131784616995,1,Normal,200W_S03_CW_R4_W0508
1.113470431634339,0.40291824243553354,0,Abnormal,200W_S01_CCW_R4_W0305
0.2374030105021844,1.4354720606064308,1,Normal,100W_S01_CW_R4_W0032
1.3988450576751446,3.8275863942663735,0,Abnormal,200W_S01_CCW_R4_W0312
0.2800183991110489,0.7628340289851341,0,Abnormal,200W_S09_CCW_R4_W0629
0.2410522314853976,1.129575441014425,1,Normal,200W_S02_CW_R4_W0460
0.21907426913873784,1.762698710534682,0,Abnormal,100W_S02_CW_R4_W0050
0.1418059675092251,1.4181544809482576,0,Abnormal,100W_S09_CCW_R4_W0178
0.31067325360051445,1.7689934896025319,0,Abnormal,200W_S04_CCW_R4_W0514
0.3517449938125398,0.9474737899911085,1,Normal,200W_S02_CW_R4_W0467
0.33593962370738845,1.299114730710893,1,Normal,200W_S02_CW_R4_W0463
0.1824673413344462,0.33234685990261736,1,Normal,100W_S06_CW_R4_W0133
0.2967901956055555,1.2241216289013614,0,Abnormal,200W_S20_CW_R4_W0492
0.1856081326673785,0.7470642091867816,1,Normal,100W_S05_CCW_R4_W0099
0.18425113248637057,0.295059041721629,1,Normal,100W_S05_CCW_R4_W0096
0.06320029587063117,0.3315714861445085,1,Normal,200W_S02_CW_R4_W0437
0.23946789014135564,0.75162842010341,1,Normal,100W_S01_CW_R4_W0029
0.2944639333867097,0.23231353245850261,0,Abnormal,200W_S10_CCW_R4_W0327
0.3131979628085,0.21803638886433774,0,Abnormal,200W_S07_CW_R4_W0599
0.22036583504513702,0.16793548899623856,0,Abnormal,100W_S20_CCW_R4_W0279
0.29174924081441683,1.2102628025793862,1,Normal,200W_S02_CW_R4_W0465
0.3086594044025247,1.2355937915653392,0,Abnormal,200W_S10_CCW_R4_W0331
0.22945083210841577,0.2421437449767061,0,Abnormal,100W_S03_CCW_R4_W0055
0.33593962370738845,1.299114730710893,1,Normal,200W_S02_CW_R4_W0447
0.21846899823765242,1.3972078696586259,0,Abnormal,100W_S07_CCW_R4_W0138
0.1512029195847311,1.2948672181745096,0,Abnormal,100W_S09_CW_R4_W0193
0.19494829328946298,1.6379572470331585,0,Abnormal,200W_S17_CCW_R4_W0356
0.24495955020073282,0.32974870980826054,1,Normal,200W_S02_CW_R4_W0431
0.18569775495622795,0.15590827919488648,1,Normal,100W_S05_CCW_R4_W0103
0.2749263686762398,1.6579373342996453,1,Normal,100W_S01_CCW_R4_W0018
0.3312237349149438,1.6881058669603677,1,Normal,200W_S02_CW_R4_W0459
0.23436135128732735,0.7793281257805429,0,Abnormal,200W_S07_CCW_R4_W0590
0.4170940405684947,1.1442882735125828,0,Abnormal,200W_S04_CW_R4_W0530
0.2749263686762398,1.6579373342996453,1,Normal,100W_S01_CCW_R4_W0018
0.21201199197175266,0.52148841429416,0,Abnormal,200W_S07_CCW_R4_W0584
0.24766911627786928,2.2818336368013448,1,Normal,100W_S01_CW_R4_W0024
0.24495955020073282,0.32974870980826054,1,Normal,200W_S02_CW_R4_W0431
0.6140748077840475,2.202458348756844,0,Abnormal,200W_S08_CW_R4_W0617
0.2612248214954531,0.7069302923645697,0,Abnormal,200W_S19_CCW_R4_W0397
0.1824673413344462,0.33234685990261736,1,Normal,100W_S06_CW_R4_W0133
0.30701543414694515,0.6251154076243841,0,Abnormal,200W_S07_CW_R4_W0595
0.2692955455346456,0.5889948865011911,0,Abnormal,100W_S03_CCW_R4_W0056
0.1670833171137318,1.1786361500656701,1,Normal,100W_S05_CCW_R4_W0101
0.24766911627786928,2.2818336368013448,1,Normal,100W_S01_CW_R4_W0024
0.18463018538233314,1.0727276215856891,0,Abnormal,200W_S07_CCW_R4_W0583
0.1559984441850252,1.0136163122154525,1,Normal,100W_S05_CW_R4_W0111
0.24741444649431577,1.2743419065918502,1,Normal,200W_S02_CW_R4_W0448
0.23813382646363554,1.6094074949776411,1,Normal,100W_S01_CW_R4_W0031
0.21499764249673445,1.6776956587405882,0,Abnormal,200W_S07_CW_R4_W0594
0.33411354004867905,0.42445732978321304,1,Normal,200W_S03_CW_R4_W0505
0.21122828584812997,0.9092581870663565,0,Abnormal,100W_S18_CCW_R4_W0241
0.22111361067524893,1.9069494883080491,0,Abnormal,200W_S06_CW_R4_W0573
0.2853283916638438,1.7658588362577596,1,Normal,100W_S01_CCW_R4_W0014
0.19119196954021786,0.8830896777984996,0,Abnormal,200W_S17_CCW_R4_W0352
0.25284853459023593,0.5664406214264952,0,Abnormal,200W_S17_CCW_R4_W0362
2.7077062827688776,-0.2172825684349129,0,Abnormal,200W_S01_CCW_R4_W0300
0.2668589792651511,1.8178603404334197,0,Abnormal,200W_S10_CCW_R4_W0336
0.2868289558521862,0.11499326581763691,0,Abnormal,100W_S03_CW_R4_W0073
0.28022891259094673,1.0427791697396946,0,Abnormal,200W_S06_CW_R4_W0575
0.22290654418525743,1.5117914604627698,1,Normal,100W_S00_CW_R4_W0009
0.29895675960642315,1.0606623925788234,0,Abnormal,200W_S10_CW_R4_W0348
0.29703261986957996,1.543386211069624,1,Normal,100W_S01_CCW_R4_W0017
0.2623562959850687,0.4664771150227649,0,Abnormal,100W_S03_CW_R4_W0067
0.21532376958591012,1.7449236847982021,0,Abnormal,100W_S02_CCW_R4_W0042
0.2968122893283825,1.0770100807715721,0,Abnormal,200W_S06_CW_R4_W0582
0.27619043901420726,0.2546587100234028,0,Abnormal,100W_S03_CW_R4_W0069
0.1660790135350666,0.989471667055279,0,Abnormal,100W_S08_CW_R4_W0171
0.2749263686762398,1.6579373342996453,1,Normal,100W_S01_CCW_R4_W0018
0.2574908106725967,1.048828252734463,0,Abnormal,100W_S08_CW_R4_W0173
0.33916256409773843,0.9576205867064855,1,Normal,200W_S03_CCW_R4_W0497
0.1597126489247923,0.8749310569082391,0,Abnormal,100W_S09_CW_R4_W0189
0.16075683837576427,1.380683093000421,1,Normal,100W_S00_CCW_R4_W0004
0.29431049303610873,1.2126751242516818,0,Abnormal,200W_S20_CW_R4_W0491
0.3096702592704445,1.1599167466383369,0,Abnormal,200W_S04_CCW_R4_W0518
0.16190168504484312,1.7349286301519706,1,Normal,100W_S05_CCW_R4_W0098
0.37273653176400445,2.5645837858284084,0,Abnormal,200W_S08_CW_R4_W0623
0.2224626305984934,1.623425266426703,0,Abnormal,100W_S02_CCW_R4_W0039
0.26449834812628736,0.42190987140997693,0,Abnormal,200W_S04_CW_R4_W0532
0.1720616476157779,0.8945487971108377,0,Abnormal,100W_S07_CW_R4_W0144
0.3312237349149438,1.6881058669603677,1,Normal,200W_S02_CW_R4_W0443
0.21357017169238554,0.28146275780226926,0,Abnormal,100W_S20_CCW_R4_W0283
0.3108445477188722,8.064876301502949,0,Abnormal,200W_S04_CCW_R4_W0522
0.1281057938397444,1.4902892694733705,0,Abnormal,100W_S09_CCW_R4_W0175
0.252860452019356,1.1664343362038458,1,Normal,200W_S02_CW_R4_W0468
0.2421297090660235,0.896085351328086,0,Abnormal,100W_S18_CW_R4_W0247
0.1646424175391001,1.1236565246675143,0,Abnormal,100W_S20_CCW_R4_W0274
1.844172121410025,1.7754756182929397,0,Abnormal,200W_S01_CW_R4_W0320
0.20668961861838323,0.7116330820797097,0,Abnormal,200W_S10_CCW_R4_W0337
0.22108180351453321,1.4896752928765906,0,Abnormal,100W_S18_CCW_R4_W0237
0.15677455322540998,1.7325880447481312,0,Abnormal,100W_S09_CCW_R4_W0181
0.23823718619935402,0.9225313993066813,0,Abnormal,200W_S10_CW_R4_W0350
0.37108207894422324,1.7231373112576165,0,Abnormal,200W_S18_CW_R4_W0388
0.39978572164647097,1.3113496597941428,0,Abnormal,200W_S04_CW_R4_W0531
0.3517449938125398,0.9474737899911085,1,Normal,200W_S02_CW_R4_W0467
0.2808429681415372,0.28108343661236335,0,Abnormal,100W_S03_CW_R4_W0070
0.1665775501571665,0.5453242015440112,1,Normal,100W_S00_CCW_R4_W0000
0.24134353277895612,0.8719581206120912,0,Abnormal,200W_S10_CW_R4_W0347
0.24575814716932337,1.1746498296114236,0,Abnormal,100W_S08_CW_R4_W0169
0.2361923263555951,1.2419767484259028,0,Abnormal,100W_S18_CW_R4_W0250
0.18947350744942573,1.5076824873500891,0,Abnormal,200W_S07_CW_R4_W0597
0.2255555336528538,1.5472095836886428,1,Normal,100W_S00_CW_R4_W0008
0.06320029587063117,0.3315714861445085,1,Normal,200W_S02_CW_R4_W0437
0.1981246809946867,2.56923047936578,0,Abnormal,100W_S17_CW_R4_W0228
0.24297742504180495,0.7099599309825528,0,Abnormal,200W_S07_CCW_R4_W0593
0.349043368548337,1.2378910648391397,1,Normal,200W_S02_CW_R4_W0420
0.3518202837315088,0.5092462135566316,0,Abnormal,200W_S09_CCW_R4_W0636
0.21164879472596365,1.5144672708204405,0,Abnormal,200W_S10_CCW_R4_W0329
0.2255555336528538,1.5472095836886428,1,Normal,100W_S00_CW_R4_W0008
0.18425113248637057,0.295059041721629,1,Normal,100W_S05_CCW_R4_W0096
0.21033422195610232,2.5214234713571386,0,Abnormal,100W_S02_CW_R4_W0051
0.284567282036477,1.7507490742943865,0,Abnormal,200W_S19_CCW_R4_W0398
0.21009252994940092,0.5100295579141809,0,Abnormal,100W_S03_CCW_R4_W0058
0.21159154896067106,1.591957690784417,0,Abnormal,200W_S06_CW_R4_W0572
0.3638540416700617,1.221680581862234,1,Normal,200W_S02_CW_R4_W0442
0.5537410233676645,0.30996397763865513,0,Abnormal,200W_S18_CW_R4_W0386
0.062413281829958284,-0.1015576643344902,1,Normal,200W_S02_CW_R4_W0433
0.22290654418525743,1.5117914604627698,1,Normal,100W_S00_CW_R4_W0009
0.18476058539156812,0.8574308762137619,1,Normal,100W_S05_CW_R4_W0112
2.5892134333745678,-0.1139209715492222,0,Abnormal,200W_S01_CCW_R4_W0299
0.24681068374609436,0.6507475537449214,0,Abnormal,100W_S02_CCW_R4_W0041
0.29124718345875267,0.6730872628182643,0,Abnormal,200W_S07_CW_R4_W0596
0.12274443532179238,1.1273218285147708,0,Abnormal,100W_S19_CW_R4_W0271
0.300945205579933,0.8291561120064146,0,Abnormal,200W_S20_CW_R4_W0496
0.2685105461260483,0.48303062180963696,0,Abnormal,100W_S03_CW_R4_W0072
0.15712222082964228,0.5032060573922292,0,Abnormal,100W_S19_CW_R4_W0272
0.20356001795536083,0.8463285303229178,0,Abnormal,200W_S06_CW_R4_W0580
0.38967997583997926,2.762245423030917,0,Abnormal,200W_S08_CW_R4_W0626
0.22480454041521092,0.816521360460265,0,Abnormal,100W_S03_CW_R4_W0068
0.1713856942797483,0.49053034298338094,1,Normal,100W_S00_CCW_R4_W0003
0.2349755525158339,1.0866638380507556,0,Abnormal,100W_S02_CCW_R4_W0037
0.1651275959975232,0.9250253526098811,0,Abnormal,100W_S09_CW_R4_W0192
0.22290654418525743,1.5117914604627698,1,Normal,100W_S00_CW_R4_W0009
0.252860452019356,1.1664343362038458,1,Normal,200W_S02_CW_R4_W0452
0.14851111976351425,1.0115877064248568,1,Normal,100W_S00_CW_R4_W0007
0.3036131347704976,0.5685448189275064,0,Abnormal,200W_S19_CCW_R4_W0404
0.4106983526495407,-0.049815506530439535,1,Normal,200W_S03_CW_R4_W0506
0.18789662626969042,1.4246423922996563,0,Abnormal,100W_S18_CW_R4_W0252
0.21362011807756306,1.965334551847354,1,Normal,100W_S01_CW_R4_W0027
0.22466335259804596,0.370373143955526,0,Abnormal,200W_S17_CCW_R4_W0351
0.18494606881376913,0.6830683785603626,1,Normal,100W_S06_CW_R4_W0127
0.2674378558072635,0.9584917349862083,1,Normal,200W_S02_CW_R4_W0422
0.17064568366806437,1.1221837274431552,0,Abnormal,100W_S09_CCW_R4_W0183
0.19880528105084533,1.056369306256416,0,Abnormal,200W_S17_CCW_R4_W0360
0.3071956891219395,1.6587921167568958,0,Abnormal,200W_S10_CW_R4_W0341
0.2166237080331388,1.8506045534194335,0,Abnormal,200W_S07_CW_R4_W0602
0.252860452019356,1.1664343362038458,1,Normal,200W_S02_CW_R4_W0452
0.20907587222811144,0.9069829874915238,0,Abnormal,200W_S10_CCW_R4_W0333
0.18829557930038346,0.7554886272411241,1,Normal,100W_S06_CW_R4_W0126
0.24321671575264653,1.0297928894859716,0,Abnormal,100W_S03_CCW_R4_W0057
0.22924128519949102,0.6492151450416181,0,Abnormal,100W_S07_CCW_R4_W0136
0.13759792244868385,0.8318453162288142,0,Abnormal,100W_S09_CW_R4_W0190
0.3014693100108576,0.4337890185095534,0,Abnormal,200W_S19_CCW_R4_W0406
0.21380163412411288,1.1452429102922146,0,Abnormal,200W_S17_CCW_R4_W0357
0.39575412878134325,0.4779387878709551,0,Abnormal,200W_S04_CW_R4_W0527
0.1966296349902681,0.7140041280653895,0,Abnormal,100W_S20_CCW_R4_W0275
0.30930729425663667,1.4589181490715655,0,Abnormal,200W_S19_CCW_R4_W0400
0.1741052497819683,1.6252105254568256,0,Abnormal,100W_S18_CW_R4_W0249
0.24741444649431577,1.2743419065918502,1,Normal,200W_S02_CW_R4_W0448
0.30341046082568995,1.8112569054683485,0,Abnormal,200W_S10_CW_R4_W0344
0.19768307174053135,1.6189586776820102,0,Abnormal,100W_S08_CW_R4_W0167
0.28206746710112307,1.0130865444474875,0,Abnormal,200W_S04_CCW_R4_W0515
0.24741661608239782,1.1294141092293515,0,Abnormal,100W_S07_CW_R4_W0153
0.252860452019356,1.1664343362038458,1,Normal,200W_S02_CW_R4_W0468
0.3842523928390219,1.8233405523738053,0,Abnormal,200W_S04_CCW_R4_W0517
0.332760957765773,1.0599697954044318,0,Abnormal,200W_S19_CCW_R4_W0399
1.2112079216521134,0.5794354113841997,0,Abnormal,200W_S01_CCW_R4_W0313
0.241992546772115,1.012422452635363,0,Abnormal,200W_S17_CCW_R4_W0359
0.16141090600723437,0.782009926850852,0,Abnormal,100W_S19_CW_R4_W0266
0.42556275424571777,1.0523589828500821,0,Abnormal,200W_S18_CW_R4_W0387
0.1634516024506337,0.6136041497976712,0,Abnormal,100W_S19_CW_R4_W0269
0.29474554620981647,1.4400141789408991,0,Abnormal,200W_S10_CW_R4_W0349
2.1207968835758892,-0.2510975613429345,0,Abnormal,200W_S01_CW_R4_W0324
0.37061607783156814,1.0154808564233786,1,Normal,200W_S02_CW_R4_W0446
0.22961408638262074,0.7259020446496334,0,Abnormal,100W_S02_CW_R4_W0053
0.21626278972618512,0.16417938255331999,0,Abnormal,100W_S20_CCW_R4_W0282
0.289917936035067,0.8558383430100704,0,Abnormal,200W_S06_CW_R4_W0574
0.2774158284158439,0.9988523833134662,0,Abnormal,200W_S06_CW_R4_W0579
0.5823093458666263,1.5713328799605417,0,Abnormal,200W_S08_CW_R4_W0620
0.24481035343577423,0.4833108891549398,0,Abnormal,200W_S10_CW_R4_W0342
0.16933758082976913,1.2008903250824137,0,Abnormal,100W_S09_CCW_R4_W0177
2.7157488077555727,-0.24729118866973998,0,Abnormal,200W_S01_CCW_R4_W0296
0.2410160518020795,1.0689504034831412,0,Abnormal,100W_S02_CCW_R4_W0038
0.26409982198605114,0.9646014719053411,1,Normal,200W_S02_CW_R4_W0430
0.21921932418649281,0.5025748663644363,0,Abnormal,100W_S03_CW_R4_W0071
0.2644008044236473,0.7885625577108342,0,Abnormal,100W_S17_CW_R4_W0233
0.1682643048990455,1.2703784120445096,0,Abnormal,100W_S09_CCW_R4_W0176
0.24691332238270752,2.16697030854942,1,Normal,200W_S02_CW_R4_W0421
0.2908867297054179,1.3305968598252784,0,Abnormal,200W_S19_CCW_R4_W0402
0.1798069240426738,3.770738079140516,0,Abnormal,100W_S08_CW_R4_W0168
0.3593817004091295,2.339462303389217,0,Abnormal,200W_S04_CCW_R4_W0516
0.4464654386690015,2.359612533992875,0,Abnormal,200W_S18_CW_R4_W0389
0.1824673413344462,0.33234685990261736,1,Normal,100W_S06_CW_R4_W0133
0.14450518623825637,1.2886340371864957,0,Abnormal,100W_S19_CW_R4_W0270
0.24183987906513307,0.7986950063235199,0,Abnormal,200W_S20_CW_R4_W0493
0.21826915923288845,0.7195192982109759,1,Normal,200W_S02_CW_R4_W0454
0.20882348852799085,0.5521448884088134,0,Abnormal,200W_S17_CCW_R4_W0353
0.4231746092272054,0.3400242611508615,0,Abnormal,200W_S04_CW_R4_W0534
0.1619711662793986,1.0381493330176923,1,Normal,100W_S05_CW_R4_W0108
0.23952618943847706,0.4876388829303533,0,Abnormal,200W_S10_CW_R4_W0346
0.21986614229864232,0.7488518546264609,0,Abnormal,200W_S07_CCW_R4_W0588
0.24741444649431577,1.2743419065918502,1,Normal,200W_S02_CW_R4_W0448
0.14037408106272853,1.3541044647096916,0,Abnormal,100W_S19_CW_R4_W0268
0.16538496123591612,1.1040412121217118,0,Abnormal,100W_S09_CW_R4_W0186
0.24953879334869564,0.24627053507862273,0,Abnormal,100W_S03_CCW_R4_W0060
0.13735963754263633,9.313439530626304,1,Normal,200W_S02_CW_R4_W0432
0.06320313854035307,0.3961899013694721,1,Normal,200W_S02_CW_R4_W0434
0.32540386322728976,0.759730063794974,1,Normal,200W_S03_CW_R4_W0509
0.36626501858545457,1.1155452419927867,1,Normal,200W_S02_CW_R4_W0423
0.19964890872997343,0.5405759615617844,0,Abnormal,100W_S02_CW_R4_W0044
0.33593962370738845,1.299114730710893,1,Normal,200W_S02_CW_R4_W0447
0.2685695726997771,0.2988677108788642,0,Abnormal,200W_S04_CW_R4_W0528
1.5398329758260005,0.6223669789784445,0,Abnormal,200W_S01_CW_R4_W0326
0.21486273943451714,3.8319285042482942,0,Abnormal,100W_S08_CW_R4_W0165
0.1713856942797483,0.49053034298338094,1,Normal,100W_S00_CCW_R4_W0003
0.3517449938125398,0.9474737899911085,1,Normal,200W_S02_CW_R4_W0467
0.1232237318814191,2.317258640540114,0,Abnormal,100W_S09_CW_R4_W0184
0.22635431644508264,0.7967882717475918,0,Abnormal,200W_S17_CCW_R4_W0355
0.2659892829672618,0.3580702711634838,0,Abnormal,200W_S19_CCW_R4_W0401
0.22884143352496408,1.031034766522101,0,Abnormal,100W_S02_CW_R4_W0052
0.1786403748101016,1.230930130705592,1,Normal,100W_S05_CW_R4_W0105
0.44171527947221895,2.932418251350839,0,Abnormal,200W_S18_CW_R4_W0393
0.2521665718817155,0.2833042829475425,0,Abnormal,100W_S07_CCW_R4_W0140
0.13387079267238416,0.7722965636450185,0,Abnormal,100W_S19_CW_R4_W0267
0.21571924656399974,1.863848642068529,0,Abnormal,100W_S17_CW_R4_W0229
0.25164167834818013,0.7504033611475416,0,Abnormal,200W_S20_CW_R4_W0494
