window_id,product,label_binary,acc_Y_rms_low,acc_Y_rms_mid,acc_Y_rms_high,acc_Sum_rms_low,acc_Sum_rms_mid,acc_Sum_rms_high,Gyro_Y_rms_low,Gyro_Y_rms_mid,Gyro_Y_rms_high
100W_S08_CW_R4_W0171,100W,0,0.03179049161715984,0.06138859064218284,0.06630993951457921,0.022871866338952163,0.04490942428534018,0.046191300959633,0.009427238013495112,0.0030390187797675857,0.001351745962640278
100W_S09_CW_R4_W0186,100W,0,0.018332206528693475,0.06182026672822206,0.055665638891251125,0.01953832529859544,0.04724307675558363,0.04056320325500022,0.007645058303736675,0.0025102977568580765,0.0008311419792103605
200W_S09_CCW_R4_W0632,200W,0,0.03231335643019687,0.1344858128750389,0.10856502308414799,0.038632527708957504,0.09758095567576061,0.09507158079311144,0.014114867759117963,0.006245110251053024,0.0019367141918399718
100W_S03_CCW_R4_W0060,100W,0,0.07629532190783918,0.07546668532471873,0.07424445816038747,0.04867489757557899,0.06829613135385548,0.0508870203278266,0.018237965171155723,0.0037874503606893134,0.0015403362035839295
100W_S07_CW_R4_W0150,100W,0,0.050316476198914564,0.06265491975461303,0.050914354226452234,0.030709203448812974,0.06213604954181138,0.05058798173326806,0.008927163175386275,0.0029570217087162647,0.0009982751524195562
200W_S10_CW_R4_W0344,200W,0,0.040709634455076776,0.11353123935971338,0.148519134629227,0.04981335251479929,0.07841737486034578,0.08520208170304455,0.014231998444560542,0.005095256822572841,0.002021994298547506
200W_S17_CCW_R4_W0358,200W,0,0.023515218361943827,0.06806471201543796,0.10114520629250238,0.033718981691463853,0.0685960861795504,0.0695672302275168,0.00806748399157712,0.0037856653840345447,0.0015067618772037679
200W_S08_CW_R4_W0625,200W,0,0.05968213864086448,0.09347120824448016,0.37465834392739533,0.06633753255535223,0.07327915437729807,0.1165430583051209,0.020578144957024824,0.005391885006555418,0.002477985088379052
200W_S01_CCW_R4_W0299,200W,0,0.20380097238286127,0.5221100411942386,2.2497360848685277,0.29349536290813577,0.2686654597952481,0.46298612706046394,0.1836103170797324,0.06795260125521912,0.027365413178802308
100W_S07_CCW_R4_W0136,100W,0,0.04970491011277804,0.07921918662184653,0.08008050318435479,0.036147971250868834,0.0754641739643181,0.053030796161713356,0.00855859875468763,0.002947741185512924,0.0010543629098385668
200W_S07_CCW_R4_W0589,200W,0,0.026599959550521305,0.0701242247884819,0.09928150543587223,0.029774878507859263,0.06634674055282717,0.06944667706068272,0.008198516440985466,0.003721319222782521,0.0015067109914694069
100W_S20_CCW_R4_W0276,100W,0,0.025335772429062427,0.10134352448655007,0.053414170118508096,0.03644870653607151,0.0614079199434989,0.04292979065687177,0.007792432418792022,0.002966956459016997,0.0011446812945310112
200W_S07_CCW_R4_W0585,200W,0,0.02232056063761509,0.06914468730268851,0.11066176940821316,0.028393529821286314,0.06722301527522337,0.06924783005814877,0.011731311234935022,0.003732962259417579,0.0014401698484477518
200W_S09_CCW_R4_W0638,200W,0,0.038993828042422796,0.09254714724590837,0.11710581409497524,0.04186142159104785,0.0645963615093511,0.0746787138557921,0.01585790610812452,0.0046800656332735575,0.002236164601054731
200W_S01_CCW_R4_W0306,200W,0,0.26882460407861664,0.5137372466021849,2.2954802169912663,0.3618306298711547,0.2667124068196922,0.5450659907232133,0.23932800600302817,0.07806727804038821,0.03191368201478238
100W_S18_CW_R4_W0251,100W,0,0.03299586676712508,0.08084113351711844,0.11221471341431863,0.029848936749133595,0.06658829756461247,0.07012766174777015,0.01106960374586892,0.004059536743882168,0.0014128293676154604
100W_S03_CCW_R4_W0055,100W,0,0.06476370434827773,0.07137961279176402,0.10059305505641464,0.04267849100013643,0.05376661890640113,0.051048011315968915,0.014284563285516359,0.003679627219815585,0.0017025491207817438
200W_S07_CW_R4_W0594,200W,0,0.028540582663668355,0.06854791562218451,0.12228524588705118,0.038546502792901484,0.04720939927525799,0.05715977800928162,0.010802305211064225,0.0036677350068055068,0.0016247028139705743
200W_S09_CCW_R4_W0633,200W,0,0.04259743901233941,0.11257889098492095,0.09509662775845144,0.04962339430665035,0.07303206731878038,0.08041669484645976,0.014679465524836075,0.005371910199060165,0.0019041877529386627
100W_S09_CCW_R4_W0178,100W,0,0.016970566280263555,0.0577640937840305,0.04599046519362989,0.017045947569085063,0.04418136662887288,0.03643940413732252,0.007279285897237478,0.0023311708460773267,0.0008177040250096831
200W_S07_CCW_R4_W0583,200W,0,0.02550127959821093,0.05695298820265604,0.07955894869590636,0.03253377809394429,0.04688132716341681,0.050637802258236546,0.009419544215566702,0.002906581538282086,0.001062373314727493
200W_S07_CW_R4_W0598,200W,0,0.038551720542916654,0.06838436226311008,0.1286973255724193,0.03662345959112079,0.04719388557475388,0.06236148971501938,0.00924311179303032,0.00419900914346169,0.0015788526734582455
200W_S17_CCW_R4_W0359,200W,0,0.02379792766278187,0.06688002901729277,0.07684320891861844,0.03170884083787472,0.06994042233647547,0.06440737535830618,0.00782716491234669,0.0034024544810251057,0.0011666115235776384
200W_S04_CCW_R4_W0514,200W,0,0.06364100480574925,0.09665612795515913,0.1132317402939833,0.06687177446935513,0.08638376382527213,0.07701411157864618,0.012244635735592053,0.004439791902236652,0.0018396748702173542
200W_S01_CCW_R4_W0301,200W,0,0.4729613703961896,0.3384253390140071,1.0494498941391495,0.19718779607370124,0.1619135223803668,0.48214745633079614,0.11425654580294385,0.03369415123772536,0.012580902771206265
100W_S18_CW_R4_W0248,100W,0,0.04735351047091645,0.0853445154736522,0.09398721224087069,0.02942542764956197,0.06662663927572482,0.06670208696783328,0.009099386215997176,0.0031295087352807074,0.0010545312457689421
200W_S01_CW_R4_W0325,200W,0,0.476485022597471,0.5588568780009529,1.7684733735919234,0.15972338863260108,0.2280421215995656,0.3547179015276203,0.08608800022487008,0.031888274128576144,0.012951996630781249
200W_S20_CW_R4_W0495,200W,0,0.026954986101001756,0.10663822879632362,0.1717174927274838,0.047267771397800175,0.0716967248557078,0.0877314744134687,0.01594455858814333,0.00467728840354213,0.0020025759705189555
100W_S08_CW_R4_W0170,100W,0,0.038750640372125125,0.07263909172752328,0.09089765918731196,0.024913346723599586,0.06864101268739428,0.0627746901627061,0.009267058432760421,0.003067703744898851,0.0010683117842851654
100W_S07_CW_R4_W0144,100W,0,0.035124663585124706,0.056769910784254286,0.05435222351495639,0.02916765927223031,0.04706807849638429,0.04430018795396679,0.008368684116613186,0.002563411134506284,0.0010936242980462796
100W_S20_CCW_R4_W0277,100W,0,0.037148628992396265,0.07425642477566792,0.05353805582073039,0.022372386828760134,0.0534720536872224,0.04140770420608356,0.0076854642754148935,0.002633932145496149,0.0009382869873289152
200W_S04_CCW_R4_W0520,200W,0,0.05109907413154658,0.11323513750330032,0.17681429666152704,0.07182347389729789,0.09252508756371561,0.08635487700993658,0.017080771578930627,0.006549344366020217,0.0023185134702404003
100W_S09_CW_R4_W0187,100W,0,0.021159531689773765,0.03778295128130599,0.04308161502752359,0.0196202892699496,0.035962482194609444,0.033160330761794754,0.007297561451556033,0.002313750604612824,0.0008356184683343327
200W_S01_CCW_R4_W0298,200W,0,0.19066880339453177,0.36002765582127794,0.7008272731754516,0.15803954170048182,0.21153179159681004,0.31633216379047324,0.0384641135785042,0.014541806006488541,0.00623962624998322
200W_S04_CCW_R4_W0522,200W,0,0.061379867588180065,0.11518219312876989,0.10178129483666977,0.10375684319987823,0.08838449351784586,0.0772888707422773,0.012471952009455466,0.003772013781497817,0.0015134563598233305
100W_S19_CW_R4_W0266,100W,0,0.017150475760811117,0.06336727110292555,0.04350560162776796,0.024866257907181857,0.04903582171232872,0.03675660364287176,0.00702166467016879,0.0024019175217760325,0.0008939541919517615
200W_S04_CCW_R4_W0519,200W,0,0.03157490812295228,0.08970224637061126,0.15022603666078327,0.054750115808654784,0.06620910049227728,0.06953880836980576,0.016141729785943394,0.0058361444439362095,0.0022847404205615786
200W_S20_CW_R4_W0488,200W,0,0.04076050946502159,0.11452211488650038,0.11748177675726039,0.04225934336357309,0.07791126938808308,0.07898737417078035,0.013688185524414332,0.004826076251926802,0.0017371510390016302
200W_S04_CCW_R4_W0517,200W,0,0.06225359547698828,0.13241656257033022,0.1522409645855974,0.08065058582912837,0.10634560318613027,0.08816007897295046,0.015268846316752736,0.005220898900936479,0.0019414795649481081
100W_S09_CW_R4_W0189,100W,0,0.016510796605630762,0.06094712224299184,0.04927838708985244,0.021385771460243317,0.045080922192029894,0.03854884263658929,0.006749662089231228,0.0025924865791730504,0.0009304078793858536
200W_S09_CCW_R4_W0629,200W,0,0.02885492077290318,0.11168654148041793,0.09319696700324266,0.03994955613241726,0.07547558745638545,0.07616513461207348,0.01294236873677386,0.00488276170730033,0.0018194327566427825
100W_S03_CW_R4_W0073,100W,0,0.0502030563000112,0.09148407019525027,0.10184070603612358,0.059730001997940166,0.08211792469924943,0.06322920934286747,0.012782348878853664,0.004649868568938921,0.0017689274132407214
200W_S10_CCW_R4_W0329,200W,0,0.028670510705188675,0.07870254304968473,0.10284085070791053,0.043265993956018094,0.04699897574465906,0.057978877439756944,0.012243451228336774,0.0035468826047979733,0.0014819528421348201
200W_S19_CCW_R4_W0405,200W,0,0.028219852298115137,0.0949482481545339,0.13789269366323129,0.042649884077265623,0.06677450536585533,0.0759342636646108,0.011765590280432392,0.004567491606520551,0.0018441677602170595
100W_S03_CCW_R4_W0061,100W,0,0.047855806329986976,0.06873247073424878,0.0819456908280221,0.042035062810893184,0.05702558014006164,0.048365954599213286,0.01805554502215138,0.004091045288058186,0.001753857277963051
200W_S08_CW_R4_W0623,200W,0,0.047311990327118164,0.09476408938960608,0.21878646507307717,0.06261231360166156,0.07795044660037918,0.10950760447342639,0.012272738559156915,0.004255674737105634,0.0017345032966767436
200W_S18_CW_R4_W0393,200W,0,0.0486557984050988,0.0953811196463311,0.27508284167663244,0.04693217753414237,0.06953092828097361,0.09558606579888591,0.014142602745664194,0.004137290343717626,0.0017756411025968432
100W_S18_CW_R4_W0245,100W,0,0.05590783689863861,0.07585337904894748,0.0776768150807192,0.03394236858306025,0.06100336807069408,0.06053831427290159,0.008860384583060611,0.002821218723426986,0.0010139866580551283
200W_S01_CCW_R4_W0295,200W,0,0.18114667591791173,0.5021080752062491,2.26645056701719,0.34640310016821774,0.260426034139524,0.52354811457663,0.24905918989867762,0.07442752557985215,0.02928710124181726
200W_S08_CW_R4_W0618,200W,0,0.048053425257668675,0.10783409643387262,0.24649841385878626,0.07444046662419523,0.07338569934265475,0.1151414216624918,0.016443727723155766,0.005728243381933864,0.002579336054970241
200W_S01_CCW_R4_W0304,200W,0,0.1965019182804614,0.4586681839187207,2.3895089678251167,0.2766547079397496,0.2437554530554858,0.5578282539516514,0.1637861705643634,0.05082015172892589,0.020134642464755083
200W_S04_CW_R4_W0527,200W,0,0.06660329072408745,0.12251026605457388,0.15473264918876847,0.04783964528501806,0.11187963335040998,0.10531970862651786,0.015206195979764301,0.005654263641558704,0.0020076700221828042
100W_S03_CW_R4_W0072,100W,0,0.06730428899992279,0.08046008834751353,0.10403295313833541,0.05381627594883761,0.07313503117370142,0.06261535985253872,0.013355955618333375,0.003442417058507209,0.0013630958413931647
100W_S17_CW_R4_W0229,100W,0,0.03518020738014777,0.08217549212641195,0.07505596520625754,0.030683700113784372,0.06505680708461642,0.04921605051202694,0.00864071314087042,0.002867491176204358,0.0010650528689950824
100W_S07_CW_R4_W0147,100W,0,0.03643144664837954,0.05711228151434294,0.05268143254870974,0.029550079876700934,0.050864340996079366,0.04469875796539408,0.007640470867789044,0.0029588263951971705,0.001042838611283451
200W_S19_CCW_R4_W0398,200W,0,0.03377923936635567,0.08706835697180476,0.14331505041006223,0.037913264697001015,0.070572889558626,0.08027944480600818,0.01372755637418619,0.0050457808644642395,0.0018023951443025992
100W_S09_CCW_R4_W0182,100W,0,0.01850688485011493,0.056011202810876445,0.04776288635223957,0.014403236409294983,0.03563829311844567,0.03581717761713198,0.006391756601495946,0.0022861885077992607,0.0009017179415241987
100W_S03_CCW_R4_W0057,100W,0,0.07295293381123137,0.07365776613608657,0.06614832656565137,0.047072112957503964,0.06790717366770185,0.05231222687616221,0.015789033916626193,0.00333715679376855,0.001340753589823074
200W_S18_CW_R4_W0394,200W,0,0.04299330934812793,0.09420233756581295,0.3303664716379659,0.058936513546357656,0.06776188059861399,0.10505960001715411,0.019467086023051562,0.007073028992297034,0.003108674302460132
100W_S08_CW_R4_W0168,100W,0,0.036690597673715374,0.06842839563947084,0.09110700322400747,0.023673680034710605,0.044633821055125804,0.050183382579801906,0.008672663742039023,0.0035257073463555847,0.001372636023339185
200W_S01_CW_R4_W0319,200W,0,0.3144566703776295,0.5664494419822457,0.5362476793396425,0.10752605477331613,0.1992264843468903,0.326920511876018,0.027610195851033366,0.010086120081197811,0.004131433321363342
200W_S01_CCW_R4_W0302,200W,0,0.2766062987303212,0.3643814192091725,0.6952431612240667,0.129937244227926,0.19865985834492517,0.31295469421597655,0.05535706842886998,0.016819540776998657,0.006677328775751455
200W_S01_CW_R4_W0323,200W,0,0.3118665578545855,0.5811793510594542,0.8547270157827276,0.14829379492237602,0.2174172051958969,0.313957697020272,0.027424118617358474,0.009137975003909267,0.003922432338316217
200W_S19_CCW_R4_W0408,200W,0,0.06259618283451782,0.11884148402331365,0.07988561160300213,0.037059271300199134,0.09255231909578696,0.07005017199095856,0.013245472428276521,0.0050758227000363325,0.0016267852313133146
100W_S07_CW_R4_W0145,100W,0,0.06881799612504114,0.0855565756278968,0.08060565209924948,0.03652036505658434,0.07761737759849822,0.05616593487828118,0.008292378516821098,0.003145091182606686,0.0011885429819447823
200W_S17_CCW_R4_W0357,200W,0,0.021789485440008544,0.05791004471758882,0.10084028888652667,0.039421910549205214,0.04423818970452086,0.05990025765053623,0.008844411089773263,0.0032056975814880435,0.0014175645623383303
200W_S07_CW_R4_W0596,200W,0,0.026697093263050763,0.08173852469578699,0.1091365848545722,0.03696889091499477,0.08082784527018992,0.07792680430733788,0.00988992669883934,0.00362873669725732,0.0014316519917043323
200W_S07_CCW_R4_W0588,200W,0,0.026299688372263718,0.061782773648970335,0.10524251510894483,0.03282127490858935,0.04791221587602844,0.06273849308227429,0.008829535665470966,0.0033524329976724857,0.001576935473241936
200W_S10_CCW_R4_W0331,200W,0,0.039007131894206695,0.1156231753004368,0.09900030060427006,0.033821417955771614,0.09495189899392718,0.0730377058957514,0.011252644673974598,0.00510242458955217,0.0015912049535271712
200W_S20_CW_R4_W0496,200W,0,0.03365708388729611,0.11460059627440526,0.11800452584527418,0.04312596132828813,0.07949442884423578,0.07871768629092031,0.014800408786237246,0.005151189281146629,0.0019532040250962654
